decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
1,641811,0.10000004674275452,481,0.0007494418138673223,481,0.0007494418138673223,0.030926693746340286,155048,0.026842114739272366,1.1076748677283796
2,641813,0.10000035836111801,850,0.0013243732987645934,1331,0.0010369080042130717,0.0427893609564515,154198,0.03003184546525911,1.2393032656514076
3,641808,0.0999995793152093,1433,0.0022327549672176102,2764,0.0014355220023350604,0.059238687394895274,152765,0.03400312731279249,1.4031833897737698
4,641812,0.10000020255193627,1968,0.003066318485787115,4732,0.0018432217584304414,0.07606294948424233,150797,0.03915927416789431,1.6159585135369072
5,641810,0.09999989093357278,3233,0.00503731633972671,7965,0.0024820398784189983,0.1024246122456913,147564,0.04598365935370965,1.897575667455326
6,641810,0.09999989093357278,4760,0.007416525139838893,12725,0.0033044532343910354,0.13636257183430578,142804,0.055625431640090164,2.295455974045253
7,641813,0.10000035836111801,8200,0.012776307117493725,20925,0.004657579434266029,0.19220108899381363,134604,0.06990853991056543,2.884867062475676
8,641808,0.0999995793152093,14501,0.022593984493805,35426,0.006899620896740374,0.28472185363961494,120103,0.09356570703836488,3.861110913738781
9,641811,0.10000004674275452,25056,0.0390395303290221,60482,0.01047072379947288,0.43208807175808683,95047,0.14809188374770765,6.111204699601674
10,641811,0.10000004674275452,95047,0.14809188374770765,155529,0.024232846227088455,1.0,0,0.0,0.0
