feature,gain,split
d1080_trade_fail_amt_sum_mon_divide_his_trade_success_amt_sum_mon,484.7453410625458,40
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_rto_v2,483.50354743003845,48
d30_apl_ord_ddf_mdl_ord_crt_dte_max,483.02621126174927,37
3m_used_lmt_first_der_small_0_sum,480.7807893753052,35
std_amt_channel_hb,477.7290802001953,56
stg_pln_sum_rep_prc_his_fst_ord,477.3388178348541,47
pge_id_cnt_7d,473.30155258625746,16
max_rsk_lmt_rate_bt_ch_3m,469.73995065689087,39
3m_used_lmt_first_der_max,467.3160514831543,22
6stg_pln_repay_amt_first_der_mean_rto,460.9230982065201,45
36stg_pln_repay_amt_first_der_sum,459.42387866973877,48
credit_unique_fund_cnt_3m,459.13692903518677,18
rsk_lmt_rate_ch_1m_grt_0p95_rate_3m,457.01593494415283,28
12m_used_lmt_second_der_small_0_sum,455.2639868557453,48
stg_pln_max_prc_amt_d0_rep_his_fst_ord,454.9258300065994,50
max_ddf_rep_tim_dte_adv,452.01727044582367,40
credit_unique_scene_cnt_12m,450.0784559249878,27
d720_repaid_interest_fee_sum,448.7784421443939,43
pmt_crd_amt_3m,447.59454870224,30
12m_repay_amt_first_der_median,446.97116017341614,52
rsi_af_1y_inter_1m,445.0580406188965,41
stg_pln_min_rep_prc_his,444.3123027086258,48
3m_used_lmt_second_der_mean_diff,444.20394802093506,44
his_trade_fail_amt_sum_mon_divide_his_trade_success_amt_sum_mon,443.0354423522949,50
12m_used_lmt_first_der_sum,442.467476606369,40
6stg_pln_repay_amt_first_der_mean_diff,439.23047161102295,45
median_amt_other_info_auto_deduct_all,436.0436773300171,47
min_rsk_lmt_rate_bt_ch_3m,434.70202827453613,39
12m_used_lmt_first_der_avg,434.1682724952698,35
af_1m_trend,433.59528851509094,42
d720_max_ovd_repay_amt_divide_d720_max_fail_prc_amt,433.3508892059326,39
6m_used_lmt_second_der_median,433.22507163882256,50
m3_manual_rep_apl_suc_amt_avg,432.81498885154724,35
d720_max_faqi_prc_amt_divide_rsk_adt_lmt_cash,431.33649015426636,45
12stg_pln_repay_amt_second_der_median,431.18708086013794,42
15d_range_sum_prc_amt_1m,429.92838048934937,28
3stg_pln_repay_amt_second_der_mean_rto,427.63568019866943,42
stg_pln_avg_prc_amt_his_ftr_light,423.2022829055786,29
