month,bin,base_prop,current_prop,psi_component,score_column
2025-08,7,0.11420466656828504,0.10172851642500205,0.0014432971668056935,model_score
2025-08,8,0.11589355108465739,0.10413697059064471,0.0012575432085360808,model_score
2025-08,9,0.11671339793726532,0.1157860244122225,7.398093342658034e-06,model_score
2025-09,0,0.09520061652483316,0.1027124183006536,0.0005704958784302325,model_score
2025-09,1,0.08464098906324298,0.10125816993464053,0.0029787084283128575,model_score
2025-09,2,0.08029580074442094,0.10181372549019607,0.005108949176221241,model_score
2025-09,3,0.0835259973436962,0.09830065359477125,0.0024063888486508724,model_score
2025-09,4,0.09595487562923245,0.10093137254901961,0.0002516254723592698,model_score
2025-09,5,0.10302195549871285,0.09968954248366013,0.00010957421868806061,model_score
2025-09,6,0.11054814960565366,0.10127450980392157,0.0008125231206050789,model_score
2025-09,7,0.11420466656828504,0.09694444444444444,0.0028281578589290776,model_score
2025-09,8,0.11589355108465739,0.09521241830065359,0.004065119211989673,model_score
2025-09,9,0.11671339793726532,0.10186274509803922,0.0020211006123514565,model_score
2025-10,0,0.09520061652483316,0.10183481757647787,0.0004469172464579467,model_score
2025-10,1,0.08464098906324298,0.10504208521237973,0.004405462223730396,model_score
2025-10,2,0.08029580074442094,0.10286049199811145,0.0055882879014312,model_score
2025-10,3,0.0835259973436962,0.10391872751249531,0.0044548163384283915,model_score
2025-10,4,0.09595487562923245,0.10201390358660437,0.00037100081413721816,model_score
2025-10,5,0.10302195549871285,0.10263256434885955,1.4745666527816458e-06,model_score
2025-10,6,0.11054814960565366,0.09934389398108201,0.0011973277798193703,model_score
2025-10,7,0.11420466656828504,0.09633199290168178,0.003041780256289552,model_score
2025-10,8,0.11589355108465739,0.0915943539065171,0.005717661238063427,model_score
2025-10,9,0.11671339793726532,0.09442716897579083,0.0047222847759930174,model_score
2025-11,0,0.09520061652483316,0.10473406414941129,0.0009098531451762329,model_score
2025-11,1,0.08464098906324298,0.10330491270807958,0.003719090610422846,model_score
2025-11,2,0.08029580074442094,0.10900527811611856,0.008775883716578762,model_score
2025-11,3,0.0835259973436962,0.10715387738530248,0.005885893431903648,model_score
2025-11,4,0.09595487562923245,0.1023142509135201,0.00040808704408857926,model_score
2025-11,5,0.10302195549871285,0.1001055623223711,8.374969306242077e-05,model_score
2025-11,6,0.11054814960565366,0.09599675192854243,0.002053737878159935,model_score
2025-11,7,0.11420466656828504,0.09341453511977263,0.004177677199219693,model_score
2025-11,8,0.11589355108465739,0.0948599269183922,0.0042124198196603095,model_score
2025-11,9,0.11671339793726532,0.08911084043848964,0.007448283659757448,model_score
2025-12,0,0.09520061652483316,0.09797832872995897,7.988672767000783e-05,model_score
2025-12,1,0.08464098906324298,0.10521842875120532,0.004478058498407952,model_score
2025-12,2,0.08029580074442094,0.10950038406851129,0.009059575144079046,model_score
2025-12,3,0.0835259973436962,0.11136352493176656,0.0080072398876046,model_score
2025-12,4,0.09595487562923245,0.10219491068364195,0.0003931461910915959,model_score
2025-12,5,0.10302195549871285,0.09892624250249236,0.00016615315798441447,model_score
2025-12,6,0.11054814960565366,0.09346756663997255,0.0028667482262670066,model_score
2025-12,7,0.11420466656828504,0.0962132479121382,0.0030841807206301412,model_score
2025-12,8,0.11589355108465739,0.09717750502557733,0.0032965105609263656,model_score
2025-12,9,0.11671339793726532,0.08795986075473548,0.008132672199182435,model_score
2026-01,0,0.09520061652483316,0.09777132888794692,6.849651645174228e-05,model_score
2026-01,1,0.08464098906324298,0.1056458581280467,0.004656230941180811,model_score
2026-01,2,0.08029580074442094,0.11459640999722842,0.01220069761365648,model_score
2026-01,3,0.0835259973436962,0.11528115167028058,0.010232019198899801,model_score
2026-01,4,0.09595487562923245,0.1040970376770954,0.0006631423215321406,model_score
2026-01,5,0.10302195549871285,0.09653227252718588,0.0004222495533730716,model_score
2026-01,6,0.11054814960565366,0.09703767709539103,0.0017611149790894487,model_score
2026-01,7,0.11420466656828504,0.09475520485188385,0.0036311247278782537,model_score
2026-01,8,0.11589355108465739,0.09509757568840993,0.00411279155021858,model_score
2026-01,9,0.11671339793726532,0.07918548347653129,0.014558141785057887,model_score
2025-06,0,0.08308181877829539,0.08308181877829539,0.0,gcard_v2
2025-06,1,0.0817039564333049,0.0817039564333049,0.0,gcard_v2
2025-06,2,0.08733022767534938,0.08733022767534938,0.0,gcard_v2
2025-06,3,0.09189029591234171,0.09189029591234171,0.0,gcard_v2
2025-06,4,0.09674562036611771,0.09674562036611771,0.0,gcard_v2
2025-06,5,0.1010596417557903,0.1010596417557903,0.0,gcard_v2
2025-06,6,0.11126238435798176,0.11126238435798176,0.0,gcard_v2
2025-06,7,0.11098353126435273,0.11098353126435273,0.0,gcard_v2
2025-06,8,0.10999934387507382,0.10999934387507382,0.0,gcard_v2
2025-06,9,0.12594317958139228,0.12594317958139228,0.0,gcard_v2
2025-07,0,0.08308181877829539,0.09114468008332104,0.0007468003083042845,gcard_v2
2025-07,1,0.0817039564333049,0.09020977874001541,0.0008423775627884584,gcard_v2
2025-07,2,0.08733022767534938,0.09475307123292165,0.0006055377911230378,gcard_v2
2025-07,3,0.09189029591234171,0.09424461611638701,5.956023151745078e-05,gcard_v2
2025-07,4,0.09674562036611771,0.0965244632518165,5.061361752294681e-07,gcard_v2
2025-07,5,0.1010596417557903,0.09880431038724598,5.090198040238951e-05,gcard_v2
2025-07,6,0.11126238435798176,0.10533221801243255,0.0003248064688339973,gcard_v2
2025-07,7,0.11098353126435273,0.10505338778723614,0.0003256428414193674,gcard_v2
2025-07,8,0.10999934387507382,0.10385605799668685,0.0003530455361053403,gcard_v2
2025-07,9,0.12594317958139228,0.12007741639193689,0.0002797627541347273,gcard_v2
2025-08,0,0.08308181877829539,0.0973599252716278,0.0022643476342352527,gcard_v2
2025-08,1,0.0817039564333049,0.09486897953163664,0.0019667800617481556,gcard_v2
2025-08,2,0.08733022767534938,0.0953278379574245,0.0007007923845294459,gcard_v2
2025-08,3,0.09189029591234171,0.09772045689188967,0.00035864522095900776,gcard_v2
2025-08,4,0.09674562036611771,0.09518034774913554,2.5532060180622925e-05,gcard_v2
2025-08,5,0.1010596417557903,0.09639304501728913,0.00022062177471256398,gcard_v2
2025-08,6,0.11126238435798176,0.09952311499319906,0.0013089438660242737,gcard_v2
2025-08,7,0.11098353126435273,0.10237459235345209,0.0006951138176927696,gcard_v2
2025-08,8,0.10999934387507382,0.102653184969109,0.0005077535039752972,gcard_v2
2025-08,9,0.12594317958139228,0.11859851526523656,0.0004413179765188762,gcard_v2
2025-09,0,0.08308181877829539,0.1020941980414916,0.003917881113259319,gcard_v2
2025-09,1,0.0817039564333049,0.10073730157432687,0.003985843732378772,gcard_v2
2025-09,2,0.08733022767534938,0.10055747192205201,0.0018654748980580465,gcard_v2
2025-09,3,0.09189029591234171,0.09975641256191863,0.0006460906497637548,gcard_v2
2025-09,4,0.09674562036611771,0.0996910199610914,8.833412112366977e-05,gcard_v2
2025-09,5,0.1010596417557903,0.10054112377184521,2.6672665780234136e-06,gcard_v2
2025-09,6,0.11126238435798176,0.09983815331295263,0.0012377106361278931,gcard_v2
2025-09,7,0.11098353126435273,0.09866108649806274,0.0014502434937653985,gcard_v2
2025-09,8,0.10999934387507382,0.09566937501021759,0.002000122081884112,gcard_v2
2025-09,9,0.12594317958139228,0.1024538573460413,0.00484862653152006,gcard_v2
2025-10,0,0.08308181877829539,0.1035437430786268,0.004505066489269666,gcard_v2
2025-10,1,0.0817039564333049,0.1052374438147352,0.0059567195879212,gcard_v2
2025-10,2,0.08733022767534938,0.10351117191062471,0.002750483732086169,gcard_v2
2025-10,3,0.09189029591234171,0.10051462445443293,0.0007736695735589556,gcard_v2
2025-10,4,0.09674562036611771,0.10225718194254446,0.0003053734045562946,gcard_v2
2025-10,5,0.1010596417557903,0.10168718650250798,3.8847825079270486e-06,gcard_v2
2025-10,6,0.11126238435798176,0.09939091915836101,0.0013394631377742134,gcard_v2
2025-10,7,0.11098353126435273,0.09779493192625888,0.001668477412675657,gcard_v2
2025-10,8,0.10999934387507382,0.09590580418213797,0.001932335594197271,gcard_v2
2025-10,9,0.12594317958139228,0.09015699302977005,0.011962546720529106,gcard_v2
2025-11,0,0.08308181877829539,0.10742714188245232,0.006256430980635262,gcard_v2
2025-11,1,0.0817039564333049,0.1083206082068943,0.007505709388417551,gcard_v2
2025-11,2,0.08733022767534938,0.10477923259365152,0.003178492172124642,gcard_v2
2025-11,3,0.09189029591234171,0.10339842100133208,0.001357892717005235,gcard_v2
2025-11,4,0.09674562036611771,0.10097793950420741,0.00018121524576219123,gcard_v2
2025-11,5,0.1010596417557903,0.10292732057571721,3.420141763140928e-05,gcard_v2
2025-11,6,0.11126238435798176,0.09652685272426005,0.002093476956135552,gcard_v2
2025-11,7,0.11098353126435273,0.09319666006043081,0.0031068316936487053,gcard_v2
2025-11,8,0.10999934387507382,0.09717664641476331,0.0015892961752968164,gcard_v2
2025-11,9,0.12594317958139228,0.08526917703629097,0.015863585287975508,gcard_v2
2025-12,0,0.08308181877829539,0.1056796259359775,0.005436721218113546,gcard_v2
2025-12,1,0.0817039564333049,0.10858973939770461,0.007648319523813319,gcard_v2
2025-12,2,0.08733022767534938,0.10571232384004185,0.003511436699671568,gcard_v2
2025-12,3,0.09189029591234171,0.10500931890265834,0.0017507817334832007,gcard_v2
2025-12,4,0.09674562036611771,0.10482948043030442,0.0006487295327547666,gcard_v2
2025-12,5,0.1010596417557903,0.09799561848085538,9.43354140470607e-05,gcard_v2
2025-12,6,0.11126238435798176,0.09333616715168558,0.00314934162376907,gcard_v2
2025-12,7,0.11098353126435273,0.09618088480528399,0.002119016422537887,gcard_v2
2025-12,8,0.10999934387507382,0.09773403524834058,0.0014500604398243768,gcard_v2
2025-12,9,0.12594317958139228,0.08493280580714777,0.01615687437749728,gcard_v2
2026-01,0,0.08308181877829539,0.10949500220131426,0.007291438919466749,gcard_v2
2026-01,1,0.0817039564333049,0.11013093743375675,0.008487374655142932,gcard_v2
2026-01,2,0.08733022767534938,0.10789701110440753,0.004349473999830802,gcard_v2
2026-01,3,0.09189029591234171,0.10735891206157158,0.002406639931674947,gcard_v2
2026-01,4,0.09674562036611771,0.10373897304612976,0.00048808570743434036,gcard_v2
2026-01,5,0.1010596417557903,0.10055929688391736,2.483353061174907e-06,gcard_v2
2026-01,6,0.11126238435798176,0.0948847978867383,0.002607765960766662,gcard_v2
2026-01,7,0.11098353126435273,0.09586315978280366,0.0022145306257829486,gcard_v2
2026-01,8,0.10999934387507382,0.09710241818448644,0.0016083513786712394,gcard_v2
2026-01,9,0.12594317958139228,0.07296949141487437,0.02891247856326488,gcard_v2
2025-06,0,0.12092741075967009,0.12092741075967009,0.0,gcard_v4
2025-06,1,0.05938970600291865,0.05938970600291865,0.0,gcard_v4
2025-06,2,0.09052748946496794,0.09052748946496794,0.0,gcard_v4
2025-06,3,0.08774001016610097,0.08774001016610097,0.0,gcard_v4
2025-06,4,0.0885598570187089,0.0885598570187089,0.0,gcard_v4
2025-06,5,0.09447915129453818,0.09447915129453818,0.0,gcard_v4
2025-06,6,0.10671126633544854,0.10671126633544854,0.0,gcard_v4
2025-06,7,0.11822191614606392,0.11822191614606392,0.0,gcard_v4
2025-06,8,0.11531965828783183,0.11531965828783183,0.0,gcard_v4
2025-06,9,0.11812353452375096,0.11812353452375096,0.0,gcard_v4
2025-07,0,0.12092741075967009,0.12412085840287228,8.323817378891664e-05,gcard_v4
2025-07,1,0.05938970600291865,0.062183386068167285,0.00012841694403876414,gcard_v4
2025-07,2,0.09052748946496794,0.09343082446677706,9.165178705443646e-05,gcard_v4
2025-07,3,0.08774001016610097,0.09715231896650654,0.0009591334083936848,gcard_v4
2025-07,4,0.0885598570187089,0.09454563339180616,0.00039149334054244513,gcard_v4
2025-07,5,0.09447915129453818,0.09718510746430152,7.641158951166232e-05,gcard_v4
2025-07,6,0.10671126633544854,0.10048035149269637,0.0003748801294302758,gcard_v4
2025-07,7,0.11822191614606392,0.10972670787087889,0.000633493652934233,gcard_v4
2025-07,8,0.11531965828783183,0.10708723379838353,0.0006097274235100504,gcard_v4
2025-07,9,0.11812353452375096,0.11408757807761037,0.0001403084006321558,gcard_v4
2025-08,0,0.12092741075967009,0.12753547203198218,0.00035157584253694366,gcard_v4
2025-08,1,0.05938970600291865,0.06466887308713176,0.0004495690002236199,gcard_v4
2025-08,2,0.09052748946496794,0.09658550971589606,0.0003924092995824159,gcard_v4
2025-08,3,0.08774001016610097,0.09779794868433987,0.0010915437158287898,gcard_v4
2025-08,4,0.0885598570187089,0.09583183143821476,0.0005738767727343193,gcard_v4
2025-08,5,0.09447915129453818,0.09638889799128354,3.8217545222043833e-05,gcard_v4
2025-08,6,0.10671126633544854,0.09761772127011174,0.0008099410904177009,gcard_v4
2025-08,7,0.11822191614606392,0.10456466887308713,0.001676533389549123,gcard_v4
2025-08,8,0.11531965828783183,0.10530196284038405,0.0009103665888472289,gcard_v4
2025-08,9,0.11812353452375096,0.11370711406756889,0.00016828775431457414,gcard_v4
2025-09,0,0.12092741075967009,0.13191392016209416,0.0009553773567508371,gcard_v4
2025-09,1,0.05938970600291865,0.06705991927972679,0.0009316672517347006,gcard_v4
2025-09,2,0.09052748946496794,0.10072060000980408,0.001087572186757268,gcard_v4
2025-09,3,0.08774001016610097,0.10206049118449648,0.002165080250275457,gcard_v4
2025-09,4,0.0885598570187089,0.1011781238255527,0.0016808022438452377,gcard_v4
2025-09,5,0.09447915129453818,0.09993627346852073,0.00030643666542682415,gcard_v4
2025-09,6,0.10671126633544854,0.10042647755682282,0.0003814920104853259,gcard_v4
2025-09,7,0.11822191614606392,0.09959313060670925,0.0031942836470495533,gcard_v4
2025-09,8,0.11531965828783183,0.09714211016519878,0.0031180484470219277,gcard_v4
2025-09,9,0.11812353452375096,0.0999689537410742,0.003029478570101231,gcard_v4
2025-10,0,0.12092741075967009,0.13500268637762328,0.0015497472803112744,gcard_v4
2025-10,1,0.05938970600291865,0.06709431627619218,0.0009397962114677164,gcard_v4
2025-10,2,0.09052748946496794,0.10278243597466664,0.0015558993607536558,gcard_v4
2025-10,3,0.08774001016610097,0.10388954917699159,0.0027284693912479115,gcard_v4
2025-10,4,0.0885598570187089,0.10506178668533564,0.0028196838554557734,gcard_v4
2025-10,5,0.09447915129453818,0.10204978753195161,0.0005835568916892842,gcard_v4
2025-10,6,0.10671126633544854,0.10123573370671268,0.00028842339173575007,gcard_v4
2025-10,7,0.11822191614606392,0.09587925953664056,0.004680201549440636,gcard_v4
2025-10,8,0.11531965828783183,0.09345337913742857,0.004597280585190821,gcard_v4
2025-10,9,0.11812353452375096,0.09355106559645723,0.005730878086945051,gcard_v4
2025-11,0,0.12092741075967009,0.14147204989118783,0.003223694570937063,gcard_v4
2025-11,1,0.05938970600291865,0.06873030824698736,0.001364375772278916,gcard_v4
2025-11,2,0.09052748946496794,0.10629486471562673,0.002531663677721313,gcard_v4
2025-11,3,0.08774001016610097,0.1042160652223341,0.0028353360133207867,gcard_v4
2025-11,4,0.0885598570187089,0.10502809627440153,0.002808645420693394,gcard_v4
2025-11,5,0.09447915129453818,0.10087049728781629,0.0004183666432522341,gcard_v4
2025-11,6,0.10671126633544854,0.09810959171078702,0.0007228985398057886,gcard_v4
2025-11,7,0.11822191614606392,0.09148341832591678,0.006855905060480259,gcard_v4
2025-11,8,0.11531965828783183,0.09339981160879592,0.004621110972400069,gcard_v4
2025-11,9,0.11812353452375096,0.09039529671614642,0.007418377819142226,gcard_v4
2025-12,0,0.12092741075967009,0.1431396584130097,0.0037456586768303546,gcard_v4
2025-12,1,0.05938970600291865,0.0714717659557081,0.0022373749247589564,gcard_v4
2025-12,2,0.09052748946496794,0.10254147258314947,0.001497107746877059,gcard_v4
2025-12,3,0.08774001016610097,0.10363651221704666,0.002646953426627446,gcard_v4
2025-12,4,0.0885598570187089,0.10371823159271064,0.0023950116092221465,gcard_v4
2025-12,5,0.09447915129453818,0.10107052382119801,0.00044451781128195114,gcard_v4
2025-12,6,0.10671126633544854,0.09768734166870965,0.0007973066446790675,gcard_v4
2025-12,7,0.11822191614606392,0.09108441611506088,0.007076829791948415,gcard_v4
2025-12,8,0.11531965828783183,0.09526844814905615,0.00382996626170076,gcard_v4
2025-12,9,0.11812353452375096,0.09038162948435075,0.007426229061449328,gcard_v4
2026-01,0,0.12092741075967009,0.14376314459461662,0.003950048998244145,gcard_v4
2026-01,1,0.05938970600291865,0.07315323540440517,0.0028688073611419906,gcard_v4
2026-01,2,0.09052748946496794,0.10535239741102434,0.0022483061157797285,gcard_v4
2026-01,3,0.08774001016610097,0.10536870078419225,0.003227595071074345,gcard_v4
2026-01,4,0.0885598570187089,0.10473286923064382,0.002712769393909386,gcard_v4
2026-01,5,0.09447915129453818,0.10696643135464727,0.0015501193791537416,gcard_v4
2026-01,6,0.10671126633544854,0.09777132888794692,0.0007822031173387261,gcard_v4
2026-01,7,0.11822191614606392,0.0896359456771606,0.00791279913060432,gcard_v4
2026-01,8,0.11531965828783183,0.09319008102776465,0.004715074226505529,gcard_v4
2026-01,9,0.11812353452375096,0.08006586562759835,0.014799918134706862,gcard_v4
2025-06,0,0.0659976716349386,0.0659976716349386,0.0,gcard_v5
2025-06,1,0.08477216455966026,0.08477216455966026,0.0,gcard_v5
2025-06,2,0.09351173200846082,0.09351173200846082,0.0,gcard_v5
2025-06,3,0.09097020676537623,0.09097020676537623,0.0,gcard_v5
2025-06,4,0.10026727007395018,0.10026727007395018,0.0,gcard_v5
2025-06,5,0.10457966451866792,0.10457966451866792,0.0,gcard_v5
2025-06,6,0.1079574335514126,0.1079574335514126,0.0,gcard_v5
2025-06,7,0.114303048190598,0.114303048190598,0.0,gcard_v5
2025-06,8,0.11966484660665387,0.11966484660665387,0.0,gcard_v5
2025-06,9,0.11797596209028154,0.11797596209028154,0.0,gcard_v5
2025-07,0,0.0659976716349386,0.08539484253840227,0.004997996159310618,gcard_v5
2025-07,1,0.08477216455966026,0.09209987048968016,0.0006075129575362673,gcard_v5
2025-07,2,0.09351173200846082,0.0934441548222102,4.885298204189962e-08,gcard_v5
2025-07,3,0.09097020676537623,0.09657535369432285,0.00033514023269978115,gcard_v5
2025-07,4,0.10026727007395018,0.09808357514057607,4.8083649107000104e-05,gcard_v5
2025-07,5,0.10457966451866792,0.09806718142920376,0.00041872890603634094,gcard_v5
2025-07,6,0.1079574335514126,0.10503450876243872,8.022862829405695e-05,gcard_v5
2025-07,7,0.114303048190598,0.10588698175379924,0.0006436685307752302,gcard_v5
2025-07,8,0.11966484660665387,0.11142805619764258,0.0005874128312975871,gcard_v5
2025-07,9,0.11797596209028154,0.11398547517172412,0.00013731210836097382,gcard_v5
2025-08,0,0.0659976716349386,0.0920619316785451,0.008675281929259877,gcard_v5
2025-08,1,0.08477216455966026,0.09155402637830753,0.0005219457123262286,gcard_v5
2025-08,2,0.09351173200846082,0.09623986237404768,7.845212777472192e-05,gcard_v5
2025-08,3,0.09097020676537623,0.09933644630130253,0.0007360657788810582,gcard_v5
2025-08,4,0.10026727007395018,0.09769804210698779,6.669151178601213e-05,gcard_v5
2025-08,5,0.10457966451866792,0.09776357827476038,0.00045938392359027105,gcard_v5
2025-08,6,0.1079574335514126,0.1001228803145736,0.0005902456884190749,gcard_v5
2025-08,7,0.114303048190598,0.10398951421315639,0.0009752804607588813,gcard_v5
2025-08,8,0.11966484660665387,0.10797083640534119,0.0012025387194810509,gcard_v5
2025-08,9,0.11797596209028154,0.1132628819529778,0.00019214938673599465,gcard_v5
2025-09,0,0.0659976716349386,0.100359477124183,0.014402374419669397,gcard_v5
2025-09,1,0.08477216455966026,0.10003267973856209,0.0025260683291955825,gcard_v5
2025-09,2,0.09351173200846082,0.09756535947712418,0.000172018123912246,gcard_v5
2025-09,3,0.09097020676537623,0.10344771241830066,0.0016037866567464626,gcard_v5
2025-09,4,0.10026727007395018,0.09985294117647059,1.7156555968055821e-06,gcard_v5
2025-09,5,0.10457966451866792,0.09955882352941177,0.00024702768643563704,gcard_v5
2025-09,6,0.1079574335514126,0.10053921568627451,0.0005280966858171019,gcard_v5
2025-09,7,0.114303048190598,0.09929738562091503,0.002111806854398652,gcard_v5
2025-09,8,0.11966484660665387,0.0997875816993464,0.003610727954456749,gcard_v5
2025-09,9,0.11797596209028154,0.09955882352941177,0.0031259820268434895,gcard_v5
2025-10,0,0.0659976716349386,0.10152548719535028,0.015301489387110439,gcard_v5
2025-10,1,0.08477216455966026,0.10362567767774286,0.003786123137032035,gcard_v5
2025-10,2,0.09351173200846082,0.10266512544160981,0.0008547949329577026,gcard_v5
2025-10,3,0.09097020676537623,0.10504208521237973,0.00202394457639457,gcard_v5
2025-10,4,0.10026727007395018,0.1018022564837276,2.332096913154633e-05,gcard_v5
2025-10,5,0.10457966451866792,0.10152548719535028,9.052352056179313e-05,gcard_v5
2025-10,6,0.1079574335514126,0.10007651856796314,0.0005973886166542832,gcard_v5
2025-10,7,0.114303048190598,0.09682040929293587,0.0029020381017956765,gcard_v5
2025-10,8,0.11966484660665387,0.09340149455415724,0.006507731477327225,gcard_v5
2025-10,9,0.11797596209028154,0.0935154583787832,0.005683499286164577,gcard_v5
2025-11,0,0.0659976716349386,0.11473812423873325,0.026955073205938845,gcard_v5
2025-11,1,0.08477216455966026,0.10520503451075924,0.004412353921386565,gcard_v5
2025-11,2,0.09351173200846082,0.10548112058465287,0.0014416539694797298,gcard_v5
2025-11,3,0.09097020676537623,0.10146975233455136,0.0011468516350188727,gcard_v5
2025-11,4,0.10026727007395018,0.1008363784003248,3.2210768285016017e-06,gcard_v5
2025-11,5,0.10457966451866792,0.0995696305318717,0.0002459521726954479,gcard_v5
2025-11,6,0.1079574335514126,0.0969062119366626,0.001193458907044879,gcard_v5
2025-11,7,0.114303048190598,0.09398294762484774,0.003977454063137279,gcard_v5
2025-11,8,0.11966484660665387,0.09123832724319934,0.0077098356383896996,gcard_v5
2025-11,9,0.11797596209028154,0.09057247259439707,0.007243579716473177,gcard_v5
2025-12,0,0.0659976716349386,0.12154542631604752,0.03392127000646769,gcard_v5
2025-12,1,0.08477216455966026,0.1066402994100054,0.005018611037346834,gcard_v5
2025-12,2,0.09351173200846082,0.10332260120613856,0.0009788229584026134,gcard_v5
2025-12,3,0.09097020676537623,0.10250543416085116,0.0013771188005374353,gcard_v5
2025-12,4,0.10026727007395018,0.09980878291140274,2.101309403321098e-06,gcard_v5
2025-12,5,0.10457966451866792,0.09758608854822103,0.00048405457593150603,gcard_v5
2025-12,6,0.1079574335514126,0.09405592691257947,0.0019162871422423453,gcard_v5
2025-12,7,0.114303048190598,0.09266674293559089,0.00454023997547505,gcard_v5
2025-12,8,0.11966484660665387,0.09142464902675405,0.007601689738334394,gcard_v5
2025-12,9,0.11797596209028154,0.09044404857240917,0.00731659171172208,gcard_v5
2026-01,0,0.0659976716349386,0.12605768133426806,0.03886604104724808,gcard_v5
2026-01,1,0.08477216455966026,0.11050426333208341,0.0068212412923021985,gcard_v5
2026-01,2,0.09351173200846082,0.10504263332083408,0.0013408062248652772,gcard_v5
2026-01,3,0.09097020676537623,0.10057550907282717,0.0009641487835880309,gcard_v5
2026-01,4,0.10026727007395018,0.10163522832874122,1.85370506361265e-05,gcard_v5
2026-01,5,0.10457966451866792,0.10134176761171887,0.00010183340710948787,gcard_v5
2026-01,6,0.1079574335514126,0.09537473303226437,0.0015592900850634158,gcard_v5
2026-01,7,0.114303048190598,0.09319008102776465,0.004311520175392115,gcard_v5
2026-01,8,0.11966484660665387,0.08531555178766487,0.011621676279095765,gcard_v5
2026-01,9,0.11797596209028154,0.08096255115183332,0.013935333635378565,gcard_v5
2025-06,0,0.09544657058061554,0.09544657058061554,0.0,gcard_v6
2025-06,1,0.08080410579303786,0.08080410579303786,0.0,gcard_v6
2025-06,2,0.0826897535540361,0.0826897535540361,0.0,gcard_v6
2025-06,3,0.08505091248954695,0.08505091248954695,0.0,gcard_v6
2025-06,4,0.10179218521980093,0.10179218521980093,0.0,gcard_v6
2025-06,5,0.09938183547313362,0.09938183547313362,0.0,gcard_v6
2025-06,6,0.10792463967730828,0.10792463967730828,0.0,gcard_v6
2025-06,7,0.11166314132520046,0.11166314132520046,0.0,gcard_v6
2025-06,8,0.11761522947513404,0.11761522947513404,0.0,gcard_v6
2025-06,9,0.1176316264121862,0.1176316264121862,0.0,gcard_v6
2025-07,0,0.09544657058061554,0.09241135100575419,9.808859310111523e-05,gcard_v6
2025-07,1,0.08080410579303786,0.09003426285676815,0.0009983570253967711,gcard_v6
2025-07,2,0.0826897535540361,0.08731290676896343,0.0002515115564285248,gcard_v6
2025-07,3,0.08505091248954695,0.0948376202888572,0.001065930252396368,gcard_v6
2025-07,4,0.10179218521980093,0.10280496401580354,1.0026818746144135e-05,gcard_v6
2025-07,5,0.09938183547313362,0.10091968720798701,2.361474234607476e-05,gcard_v6
2025-07,6,0.10792463967730828,0.10275578288168659,0.00025367751471008754,gcard_v6
2025-07,7,0.11166314132520046,0.1079034082525943,0.00012877166030478342,gcard_v6
2025-07,8,0.11761522947513404,0.10688699814751061,0.0010261161138793704,gcard_v6
2025-07,9,0.1176316264121862,0.11413301857407498,0.00010563463343027224,gcard_v6
2025-08,0,0.09544657058061554,0.0926845252723847,8.110772365138458e-05,gcard_v6
2025-08,1,0.08080410579303786,0.09486360285082329,0.0022553165634992744,gcard_v6
2025-08,2,0.0826897535540361,0.09460145817973294,0.0016030437895787838,gcard_v6
2025-08,3,0.08505091248954695,0.09851724420414516,0.0019793023481635076,gcard_v6
2025-08,4,0.10179218521980093,0.09751781764561317,0.0001833627976551596,gcard_v6
2025-08,5,0.09938183547313362,0.09702629638731876,5.650306194716487e-05,gcard_v6
