feature,gain,split
d360_repaid_exclude_principal_fee_max,303.50225925445557,25
credit_unique_scene_cnt_24m,303.41405868530273,26
rsk_avl_lmt_ch_les_1000_rate_12m,303.3995456248522,30
ddf_bjq_12m_rep_dte_neg_5_crt_dt_max_prc_amt,302.90735429525375,22
stg_pln_sum_rep_prc_his_d0_non_zd_v2,300.3925910592079,31
18ord_apply_amt_first_der_median,300.2213191986084,26
d1095_avl_lmt_eql_0_month_cnt,298.3219976425171,25
d60_apl_ord_prc_amt_max,297.69691944122314,22
d7_d15_apl_ord_prc_amt_avg_rat,295.78117179870605,23
credit_ratio_12m,295.17713022232056,24
his_30_day_csh_apl_ord_cnt_his_rto,293.6703896522522,27
ddf_3m_rep_dte_7_crt_dt_rep_prc_amt_rto,292.8347680568695,24
his_advrepay_suc_trade_in_same_month_count_sum,291.53965187072754,23
d180_max_adv_repay_amt_divide_d180_max_faqi_prc_amt,291.4327893257141,25
3m_repay_amt_first_der_min,291.4143109321594,26
stg_pln_cnt_3m_ftr_his_rep_rto_cash,290.7979893684387,27
m6_manual_tim_6_12_rep_apl_cnt_rat,288.8763587474823,27
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_180d,288.6571273803711,20
m3_manual_rep_apl_suc_amt_avg,288.36502718925476,22
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_30d,282.85742807388306,26
stg_pln_pay_off_max_prc_amt_14d,280.93307971954346,22
stg_pln_cnt_3m_6m_ftr_rto_all,280.6226668357849,20
d1095_aplord_stg_grt_fst_month_cnt,280.452299118042,25
stg_pln_max_prc_amt_adv_rct_36m,278.0441198348999,23
af_3m_inter_1m_sum_up,277.42516803741455,15
m1_stg_pln_manual_rep_apl_suc_cnt_avg,277.3319320678711,17
ddf_mdl_max_con_dau_dt_30d,275.38900738954544,26
avg_ddf_rep_dte_ord_crt_tim_neg_1,272.85759830474854,25
pst_ord_apl_suc_max_prc_amt_his,272.78863966464996,24
stg_pln_avg_prc_amt_his_light,270.90388906002045,23
d90_d180_suc_ord_prc_amt_avg_rat,270.4262356162071,24
rsk_avl_lmt_ch_1m_les_10000_rate_6m,268.1498007774353,23
18stg_pln_repay_amt_first_der_stddev,266.27819871902466,24
m1_stg_pln_d0_rep_apl_suc_cnt,265.7158832550049,11
percent_true_followup_code_wfjt_called_phone_social_relations_family_180d,265.31832695007324,15
m3_stg_pln_normal_batch_rep_apl_suc_cnt_avg,262.29904985427856,21
stg_pln_sum_rep_prc_12m_his_d0_afn_zd_rto,260.48464155197144,24
stg_pln_max_prc_amt_adv_d0_rep_bjq_12m,255.9461226463318,19
d90_suc_ord_prc_amt_sum_all,253.95585143566132,17
his_csh_suc_ord_cnt,253.15713024139404,19
stg_pln_cnt_adv_rep_bjq_12m_rto,252.75445795059204,22
ord_apl_max_prc_amt_360_day_bjq_12m,252.20436191558838,16
credit_loan_usage_rate_24m,251.97030973434448,21
m6_rep_apl_suc_amt_min,248.81800842285156,18
m1_manual_deduct_rep_apl_stg_pln_cnt_sum,247.86322784423828,13
m1_rep_apl_stg_pln_cnt_mor_1_cnt,247.46716117858887,17
6m_repay_amt_second_der_median,247.23431730270386,25
d60_d360_apl_ord_prc_amt_avg_rat,246.32999181747437,20
stg_pln_sum_prc_amt_ovd_3d_pls_rep_1m_rto_his,245.5654001235962,11
m1_mrn_rep_apl_cnt,245.26124000549316,17
ddf_3m_rep_dte_5_crt_dt_sum_prc_amt,245.0894594192505,18
cnt_other_info_auto_deduct_uid_recent_days_540,242.22760486602783,24
ddf_bjq_12m_rep_dte_7_crt_dt_rep_prc_amt,241.8997130393982,15
avg_ddf_rep_dte_ord_crt_tim_1,240.2887806892395,24
m1_stg_pln_manual_deduct_rep_apl_cnt_equal_1_cnt_rat,238.62836933135986,15
m6_pmt_not_eng_amt_pday_min,238.45372200012207,20
ord_apl_sum_prc_amt_360_day_19_23,238.18340015411377,23
d30_d90_suc_ord_cnt_rat,237.55759859085083,18
d360_repaid_interest_fee_max,237.09813022613525,21
n_unique_event_type_day_diff_shift1_event_type_loan,235.50821685791016,19
stg_pln_sum_prc_amt_ftr_fst_ord,232.93758010864258,13
rsk_lmt_rate_ch_1m_grt_0p2_cnt_24m,232.73719120025635,20
ord_apl_sum_prc_amt_360_day_bjq_12m,229.95619535446167,15
percent_true_followup_code_wfjt_is_can_contact_person_yes_30d,229.79054355621338,13
m3_stg_pln_bnk_cnt_avg,228.71099090576172,19
d360_max_due_prc_amt_divide_d360_max_faqi_prc_amt,228.68710947036743,23
af_6m_inter_1m_sum_up,228.4244418144226,15
rsi_bf_3m_inter_1m,226.6059103012085,21
ddf_fst_lst_ord_crt_dte,226.14893078804016,20
stg_pln_pay_off_max_prc_amt_pday_12m,225.78065848350525,19
ord_apl_cnt_720_day_19_23,225.54646062850952,19
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,220.12869930267334,19
min_avl_lmt_lft_rep_prc_2m_cash_36m,219.60263752937317,22
m1_rep_apl_suc_stg_pln_cnt_max,214.67849922180176,13
m3_payment_not_eng_inteday_avg,213.83350801467896,20
36stg_pln_repay_amt_second_der_mean_rto,210.74249792099,20
d720_max_ovd_repay_amt_divide_d720_max_suc_prc_amt,210.57701921463013,18
ord_apl_suc_sum_prc_amt_180_day_19_23,209.7463083267212,18
stg_pln_pay_off_cnt_d0_rep_bjq_12m_rto,206.91633105278015,18
stg_pln_sum_rep_prc_12m_his_d0_dwn_zd,205.60662078857422,18
