feature,gain,split
sum_talk_duration_180d,425.49784898757935,34
d90_d180_suc_ord_prc_amt_avg_rat,423.7154231071472,35
18m_repay_amt_second_der_mean_diff,422.63683104515076,42
d1080_sum_repaid_interest_fee_sum_divide_d1080_principal_sum,420.6073703765869,43
stg_pln_cnt_6m_12m_ftr_rto_all,417.933358669281,18
ddf_3m_rep_dte_5_crt_dt_sum_prc_amt,414.6423215866089,15
stg_pln_avg_prc_amt_his_ftr_light,414.1874289512634,28
m3_rep_apl_stg_pln_cnt_max,412.11309814453125,14
pge_id_cnt_7d,408.80368971824646,22
3m_repay_amt_first_der_mean_rto,408.1224207878113,31
rsi_af_6m_inter_1m,405.81913232803345,38
d360_apl_ord_prc_amt_min,405.3867211341858,31
cnt_event_type_limit_type_heavy_all,402.02913904190063,40
stg_pln_max_prc_amt_12m_ftr_his_rep_rto_cash,401.64844942092896,33
min_amt_event_type_repay_recent_180,401.1661219596863,37
rsk_avl_lmt_ch_1m_les_500_cnt_12m,399.5779218673706,20
rsk_avl_lmt_ch_1m_les_10000_rate_bjq_12m,398.8959584236145,26
18stg_pln_repay_amt_second_der_mean_rto,397.1981315612793,39
stg_pln_sum_rep_prc_his_d0_mrn_zd_v2,394.62216997146606,39
36stg_pln_repay_amt_first_der_sum,392.9702088832855,37
d1080_trade_fail_amt_sum_mon_divide_his_trade_success_amt_sum_mon,392.37765073776245,29
12m_used_lmt_first_der_mean_rto,391.06015968322754,38
d90_faqiamt_thismon_sum_larger_than_rsk_avl_lmt_cash_count_sum,391.01340103149414,13
max_rsk_lmt_rate_bt_ch_3m,385.4891457557678,30
12ord_apply_amt_second_der_stddev,384.1532669067383,31
m1_rep_apl_stg_pln_cnt_mor_1_cnt,382.7227792739868,23
6m_used_lmt_first_der_small_0_sum,382.6449202299118,34
stg_pln_sum_rep_prc_his_d0_mrn_pk_rto_v2,381.96163845062256,40
std_amt_channel_hb,378.4883916378021,38
stg_pln_avg_prc_amt_2m_ftr_his_rep_rto_all,377.41059923171997,37
d360_apl_ord_stg_num_sum_all,377.0486946105957,21
12stg_pln_repay_amt_second_der_median,376.3334858417511,37
18m_repay_amt_second_der_median,375.38614758849144,37
12m_repay_amt_second_der_mean_diff,375.26934719085693,38
d90_due_repay_amt_avg_divide_d90_faqi_trade_amt_avg,374.79724884033203,30
6m_used_lmt_second_der_median,374.0369758605957,34
stg_pln_max_prc_amt_6m_12m_ftr_cash,372.2588086128235,23
3ord_apply_amt_first_der_mean_rto,371.7044005393982,34
stg_pln_sum_rep_prc_his_d0_non_zd_v2,371.1572299003601,39
his_7d_app_str_ctn_v2,369.90155148506165,28
min_rsk_lmt_rate_bt_ch_3m,369.28180027008057,36
max_ddf_rep_tim_dte_adv,369.26141834259033,31
d720_faqi_trade_amt_larger_than_unpaid_principal_tot_amt_t_day_count_sum,368.49143052101135,22
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_rto_v2,364.7081489562988,33
3ord_apply_amt_first_der_mean_diff,363.86527824401855,36
ddf_bjq_12m_rep_dte_neg_5_crt_dt_max_prc_amt,363.17631220817566,12
18m_repay_ftr_amt_first_der_mean_diff,362.21927976608276,23
m6_payment_not_eng_mdl_crt_ddf_avg,361.7379698753357,36
3m_used_lmt_first_der_sum,356.03216403722763,30
median_amt_other_info_auto_deduct_all,355.5513882637024,38
12m_used_lmt_first_der_sum,355.31726002693176,30
3m_used_lmt_first_der_mean_diff,353.95133924484253,31
rsk_avl_lmt_ch_1m_les_500_rate_bjq_12m,348.56774711608887,26
rsk_lmt_rate_ch_1m_grt_0p95_rate_3m,346.8844108581543,28
18m_repay_amt_first_der_median,345.28670597076416,23
last_amt_channel_hb_microcredit_lv1_all,344.07796001434326,35
6m_used_lmt_first_der_max,341.6138663291931,32
3m_repay_ftr_amt_second_der_mean_rto,341.21543979644775,34
his_max_ovd_repay_amt_divide_his_max_suc_prc_amt,341.0145196914673,33
cnt_event_type_repay_event_result_1_all,340.9679491519928,34
d180_max_adv_repay_amt_divide_d180_max_faqi_prc_amt,340.02991008758545,31
m6_stg_pln_rep_apl_cnt_equal_1_manual_rep_apl_amt_min,339.811589717865,31
6stg_pln_repay_amt_second_der_sum,338.230238199234,35
credit_reject_cnt_12m,336.4163317680359,34
6m_repay_amt_second_der_median,335.9041223526001,31
m6_payment_not_eng_inteday_avg,334.53218936920166,28
d90_d360_apl_ord_prc_amt_avg_rat,333.65109848976135,23
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt,332.4238796234131,24
d30_apl_ord_days_cnt_all,331.88159370422363,7
tot_pending_repay_tot_fee_stddev,331.802791595459,26
d15_d360_suc_ord_cnt_rat,330.613760471344,20
percent_true_followup_code_wfjt_called_phone_social_relations_family_180d,329.90603828430176,17
ord_apl_suc_sum_prc_amt_360_day_bjq_12m,327.25523710250854,16
12m_repay_amt_first_der_sum,326.9907522201538,30
12m_used_lmt_first_der_min,325.4404306411743,24
m1_stg_pln_manual_rep_apl_suc_cnt_avg,323.6529405117035,22
median_amt_event_result_1_all,321.69818925857544,31
12m_repay_amt_first_der_median,321.5652575492859,32
3m_used_lmt_first_der_max,321.07009077072144,23
m1_normal_batch_rep_apl_suc_amt_avg,321.0527720451355,31
stg_pln_min_prc_amt_1m_3m_ftr_rto_cash,320.8929295539856,32
6stg_pln_repay_amt_second_der_median,320.6182005405426,35
3stg_pln_repay_amt_first_der_mean_rto,320.10759925842285,32
3m_used_lmt_second_der_median,317.4658193588257,29
12stg_pln_repay_amt_first_der_median,313.7650110721588,32
stg_pln_avg_prc_amt_12m_ftr_his_rep_rto_cash,313.04280185699463,27
cnt_other_info_auto_deduct_uid_recent_days_540,313.0020179748535,24
24stg_pln_repay_amt_second_der_avg,312.36805725097656,32
12m_used_lmt_first_der_avg,312.248220205307,28
his_advrepay_suc_trade_in_same_month_count_sum,311.4695990085602,30
rsk_lmt_rate_ch_1m_grt_0p2_rate_bjq_12m,311.1878230571747,19
stg_pln_min_rep_prc_his,310.41520714759827,31
6m_used_lmt_first_der_mean_diff,309.7828197479248,29
6stg_pln_repay_amt_first_der_mean_diff,309.4461693763733,31
6m_repay_ftr_amt_second_der_mean_rto,308.21670961380005,28
ddf_24m_rep_dte_1_crt_dt_rep_prc_amt_rto,307.91699719429016,27
his_max_faqi_prc_amt_divide_max_ovd_amt_sum_mon,306.8909125328064,30
stg_pln_min_prc_amt_ftr,306.3810520172119,27
credit_unique_scene_cnt_36m,305.93509006500244,23
stg_pln_sum_prc_amt_ftr_fst_ord,303.49328899383545,15
18m_used_lmt_first_der_mean_rto,303.13095808029175,32
3m_used_lmt_second_der_sum,300.9233808517456,29
stg_pln_sum_rep_prc_his_d0_mrn_pk,298.9865107536316,30
stg_pln_sum_prc_amt_3m_6m_rto_ftr,298.93476927280426,30
credit_loan_avg_days_36m,298.1735200881958,30
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt_rto,297.5483603477478,22
m3_manual_rep_apl_suc_amt_sum,297.102201461792,28
d360_due_repay_amt_sum_divide_d360_faqi_trade_amt_sum,296.5410985946655,25
12ord_apply_amt_second_der_sum,295.17306089401245,28
avg_avl_lmt_lft_rep_prc_all_cash_12m,295.01275181770325,24
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_v2,294.36437129974365,27
avg_ddf_rep_dte_ord_crt_tim_neg_7,292.1285500526428,29
credit_unique_scene_cnt_12m,292.10695815086365,21
cnt_event_type_loan_type_heavy_all,291.1125011444092,26
avg_ddf_rep_dte_ord_crt_tim_neg_1,289.84824764728546,28
succloan_day_diff_reud_stage_num_sum_all,288.8726670742035,30
d720_repaid_tot_fee_stddev,288.0033383369446,27
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_180d,287.5009503364563,19
d180_due_repay_amt_avg_divide_d180_faqi_trade_amt_avg,287.4768705368042,23
avg_ddf_rep_dte_ord_crt_tim_7,287.1239403486252,29
ddf_36m_rep_dte_5_crt_dt_rep_prc_amt_rto,286.23488903045654,23
m6_stg_pln_d0_normal_batch_rep_apl_suc_cnt_rat,285.3814597129822,26
his_30_day_csh_apl_ord_cnt_his_rto,283.2079291343689,26
3m_repay_ftr_amt_first_der_mean_rto,282.75385093688965,27
rsk_avl_lmt_ch_1m_les_10000_cnt_bjq_12m,282.61584091186523,24
stg_pln_sum_prc_amt_7d_ftr_cash,282.04978227615356,23
12m_repay_amt_first_der_mean_diff,281.99203968048096,26
d720_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,280.35764956474304,27
d1095_avl_lmt_eql_0_month_cnt,279.7208914756775,21
stg_pln_pay_off_cnt_bjq_12m,279.58475041389465,16
min_rsk_avl_lmt_36m_bt_ch,278.460649728775,32
rsi_af_1y_inter_1m,276.1302498579025,26
ai_call_cnt_21d,275.7446575164795,18
m1_rep_apl_suc_amt_max,271.5551564693451,17
18m_used_lmt_second_der_mean_rto,271.27921652793884,29
ddf_fst_lst_ord_crt_dte,270.64477157592773,27
m3_rep_apl_suc_amt_avg,270.6144483089447,26
stg_pln_sum_prc_amt_6m_12m_ftr_cash,269.6216607093811,23
m6_manual_tim_6_12_rep_apl_cnt_rat,269.5353879928589,23
max_avl_lmt_lft_rep_prc_all_cash_24m,269.3757390975952,25
ord_apl_suc_sum_prc_amt_180_day_07_12,268.77326011657715,24
credit_avg_limit_cnt_36m,267.9085502624512,25
12m_used_lmt_first_der_mean_diff,267.42979407310486,25
18m_repay_ftr_amt_second_der_mean_diff,267.38028049468994,27
d720_max_due_prc_amt_divide_d720_max_faqi_prc_amt,266.9228117465973,24
ai_call_cnt_60d,266.5155715942383,18
ord_apl_sum_prc_amt_360_day_19_23,266.48281145095825,27
sum_day_diff_shift1_event_type_loan_all,266.3122811317444,30
credit_fund_level2_reject_cnt_36m,265.7576684951782,27
stddev_amt_event_type_repay_all,265.32873916625977,29
6m_used_lmt_second_der_mean_diff,264.18815088272095,26
m1_manual_deduct_rep_apl_stg_pln_cnt_sum,263.8068675994873,9
stg_pln_avg_prc_amt_adv_3d,263.1276469230652,30
stg_pln_cnt_3m_6m_ftr_rto_all,256.6792902946472,22
d90_apl_ord_prc_amt_avg,255.1638479232788,18
d180_repaid_gurantee_fee_sum_divide_d180_principal_sum,254.6441774368286,26
6stg_pln_repay_amt_first_der_median,253.37796020507812,27
m6_pmt_not_eng_amt_pday_min,253.1664810180664,24
ord_apl_cnt_720_day_19_23,252.12960052490234,22
36stg_pln_repay_amt_second_der_mean_rto,252.00231885910034,23
9m_ftr_con_dsc_repay_amt_max,251.90563249588013,8
d1095_aplord_stg_grt_fst_month_cnt,250.39083814620972,23
min_amt_channel_hb,249.82431960105896,30
min_ddf_mdl_rep_tim_adv_bjq_12m,249.42405080795288,26
12m_repay_ftr_amt_second_der_mean_rto,248.7503800392151,24
recent_1m_repay_progress_max,248.71468925476074,15
d360_apl_ord_prc_amt_per_stg_avg,248.10862135887146,22
stg_pln_cnt_adv_rct,247.32127022743225,25
m3_stg_pln_bnk_cnt_avg,246.9672999382019,25
m1_stg_pln_manual_deduct_rep_apl_cnt_equal_1_cnt_rat,246.64295959472656,16
d90_avg_due_pay_amt_sum_by_mon_divide_rsk_adt_lmt_cash,246.49740314483643,20
max_ddf_suc_lag_crt_dte,245.95358234643936,26
3stg_pln_repay_amt_first_der_stddev,244.42663896083832,22
d30_d90_suc_ord_cnt_rat,243.6868772506714,12
18ord_apply_amt_first_der_median,243.43735122680664,23
credit_unique_fund_cnt_36m,243.24222087860107,23
d360_light_limit_divide_btch_adt_limit,242.5424394607544,17
m1_stg_pln_d0_rep_apl_suc_cnt_rat,241.89033341407776,19
ddf_24m_rep_dte_neg_7_crt_dt_avg_prc_amt,241.28327178955078,20
stg_pln_max_prc_amt_d0_rep_his_fst_ord,241.01951909065247,24
24stg_pln_repay_amt_second_der_mean_rto,240.80960988998413,24
18stg_pln_repay_amt_second_der_mean_diff,237.34295082092285,29
rsk_avl_lmt_ch_les_1000_rate_12m,237.31967973709106,22
ord_apl_suc_sum_prc_amt_180_day_19_23,237.27161979675293,22
d180_apl_ord_prc_amt_sum_all,233.06469011306763,23
stg_pln_sum_rep_prc_6m_his_adv_rto,232.82413911819458,20
12m_used_lmt_first_der_great_0_sum,231.58383965492249,25
fst_ord_prc_fst_adt_lmt_rto,230.99779450893402,24
d360_faqi_trade_amt_larger_than_unpaid_principal_tot_amt_t_day_count_sum,228.8909683227539,10
rsk_lmt_rate_ch_1m_grt_0p5_rate_bjq_12m,228.69319987297058,20
stg_pln_cnt_his_ftr_light,227.751389503479,12
stg_pln_sum_rep_prc_his_d0_afn_zd_v2,226.51942825317383,24
d365_aplord_fal_month_cnt,226.1392617225647,17
credit_ratio_12m,225.24004220962524,23
3m_repay_amt_first_der_min,225.02856040000916,23
credit_loan_avg_days_24m,223.78225946426392,19
d30_apl_ord_prc_amt_max_all,222.59693050384521,17
ord_apl_suc_sum_stg_num_180_day,222.0367238521576,5
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_90d,221.18006896972656,12
his_lend_light_to_repay_heavy_inner7d_order_stg_sum,219.22267150878906,19
pmt_crd_amt_pmonth_his,218.18388056755066,20
m6_mrn_rep_apl_cnt,217.96522855758667,20
stg_pln_pay_off_max_prc_amt_14d,217.79501056671143,14
d30_d180_his_rep_amt_sum_rat_all,217.55061109364033,19
d90_apl_ord_prc_amt_per_stg_max,215.59986877441406,19
d90_apl_ord_ddf_mdl_ord_crt_dte_max,212.79141998291016,22
30stg_pln_repay_amt_second_der_mean_rto,212.0647897720337,20
stg_pln_cnt_d0_rep_his_fst_ord,211.11030864715576,25
3m_repay_amt_first_der_sum,210.3093318939209,18
d720_repaid_interest_fee_sum,209.66833114624023,22
ddf_6m_rep_dte_neg_3_crt_dt_rep_prc_amt_rto,209.356360912323,19
6m_used_lmt_first_der_min,203.90155839920044,22
d360_repaid_exclude_principal_fee_max,203.87484979629517,18
ord_apl_sum_prc_amt_13_18,202.7852602005005,20
18stg_pln_repay_amt_first_der_stddev,201.6855788230896,21
light_his_max_faqi_prc_amt_divide_heavy_his_max_faqi_prc_amt,201.1416299343109,23
stg_pln_avg_prc_amt_his_light,200.28968000411987,20
3m_used_lmt_second_der_mean_diff,199.805723965168,22
m1_rep_apl_suc_amt_sum,198.67433977127075,14
percent_true_followup_code_wfjt_is_can_contact_person_yes_30d,196.80366134643555,16
credit_unique_scene_cnt_24m,196.1492977142334,14
payment_balancenotenough_day_rate_3m,193.08452987670898,15
payment_balancenotenough_dis_rate_1m,191.13234949111938,19
ord_apl_max_prc_amt_360_day_bjq_12m,187.9383212029934,15
3m_used_lmt_second_der_stddev,186.83206069469452,22
m6_pmt_not_eng_amt_pday_max,186.55808067321777,18
d7_d15_apl_ord_prc_amt_avg_rat,186.24696969985962,14
ddf_3m_rep_dte_7_crt_dt_rep_prc_amt_rto,186.0832690820098,16
rsi_bf_3m_inter_1m,185.3336501121521,21
stg_pln_sum_rep_prc_12m_his_d0_dwn_zd,184.11823987960815,17
d360_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,177.82948780059814,15
m6_rep_apl_suc_amt_min,176.68392086029053,20
stg_pln_sum_prc_amt_ovd_3d_pls_rep_1m_rto_his,170.47298049926758,10
d360_repaid_interest_fee_max,169.74164819717407,17
stg_pln_pay_off_sum_prc_amt_14d,168.6655297279358,14
d730_avl_lmt_con_drp_month_max,166.7299919128418,10
d30_apl_ord_prc_amt_avg_all,166.66536903381348,8
d1080_max_due_prc_amt_divide_d1080_max_faqi_prc_amt,166.48113870620728,17
m3_stg_pln_normal_batch_rep_apl_suc_cnt_avg,166.33738946914673,15
rsk_avl_lmt_ch_1m_les_500_cnt_bjq_12m,166.18449878692627,16
d1080_max_adv_repay_amt_divide_d1080_max_faqi_prc_amt,166.0703887939453,19
stg_pln_max_prc_amt_adv_rct_36m,165.2576321810484,18
d360_max_due_prc_amt_divide_d360_max_faqi_prc_amt,164.4982590675354,17
d720_max_ovd_repay_amt_divide_d720_max_suc_prc_amt,161.79117107391357,15
avg_ddf_rep_dte_ord_crt_tim_3,159.17341136932373,15
m1_rep_apl_suc_stg_pln_cnt_max,159.14300060272217,8
pst_ord_apl_suc_max_prc_amt_his,158.47424840927124,15
af_3m_inter_1m_sum_up,157.1633906364441,10
stg_pln_sum_rep_prc_12m_his_d0_afn_zd_rto,151.75375843048096,17
ddf_12m_rep_dte_1_crt_dt_rep_prc_amt_rto,151.64615058898926,13
stddev_amt_event_type_repay_event_result_1_recent_180,151.24602890014648,15
6stg_pln_repay_amt_first_der_max,150.99474048614502,15
stg_pln_pay_off_max_prc_amt_pday_bjq_12m,149.54906925559044,12
d60_d360_apl_ord_prc_amt_avg_rat,149.49576091766357,10
d1080_repaid_interest_fee_stddev,148.9846591949463,17
m1_manual_deduct_rep_apl_cnt_rat,148.3634376525879,7
recent_36m_overdue_3d_month_rto,147.56190967559814,14
avg_ddf_rep_dte_ord_crt_tim_1,145.7692803144455,17
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,144.84240913391113,13
af_1y_inter_1m_sum_up,144.26128911972046,14
ord_apl_cnt_13_18,143.66284883022308,15
af_6m_inter_1m_sum_up,143.23003661632538,12
m1_mrn_rep_apl_cnt,143.0512890815735,13
