feature,gain,split
3m_used_lmt_first_der_small_0_sum,517.4040174484253,47
3m_used_lmt_first_der_mean_diff,516.667781829834,46
d720_repaid_tot_fee_stddev,516.4928784370422,49
3stg_pln_repay_amt_second_der_mean_rto,515.5970914363861,55
18m_used_lmt_second_der_sum,515.3754200935364,50
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt_rto,515.1470820903778,38
6stg_pln_repay_amt_first_der_mean_rto,514.1764649748802,53
stg_pln_sum_rep_prc_his_d0_mrn_pk,512.3438305705786,51
avg_avl_lmt_lft_rep_prc_all_cash_24m,511.32957792282104,37
stg_pln_avg_prc_amt_adv_3d,510.67371821403503,56
stg_pln_sum_prc_amt_7d_ftr_cash,510.13001775741577,42
stg_pln_avg_prc_amt_3m_6m_ftr_rto_all,508.80436968803406,49
m6_stg_pln_manual_deduct_rep_apl_cnt_sum,508.10677909851074,22
12stg_pln_repay_amt_first_der_mean_rto,503.77359187602997,53
d720_max_ovd_repay_amt_divide_d720_max_fail_prc_amt,502.0801217556,48
sum_day_diff_shift1_event_type_loan_all,501.89101991057396,55
d1080_due_repay_amt_avg_divide_d1080_faqi_trade_amt_avg,501.8776515722275,42
m3_manual_rep_apl_suc_stg_pln_cnt_avg,501.70438385009766,42
credit_unique_scene_cnt_12m,499.670449256897,28
min_rsk_lmt_rate_bt_ch_3m,497.8019394874573,47
stg_pln_max_prc_amt_12m_ftr_his_rep_rto_cash,495.3497223854065,39
18m_used_lmt_second_der_min,494.17868185043335,35
stg_pln_max_prc_amt_6m_12m_ftr_cash,493.3056421279907,36
rsi_af_6m_inter_1m,489.21964263916016,46
stg_pln_sum_prc_amt_3m_6m_rto_ftr,484.4324994087219,40
min_amt_event_type_repay_recent_180,484.4306070804596,50
percent_true_followup_code_wfjt_called_phone_social_relations_family_180d,484.10866260528564,26
stg_pln_avg_prc_amt_12m_ftr_his_rep_rto_cash,482.895889043808,39
36stg_pln_repay_amt_first_der_sum,479.3326807022095,44
6m_used_lmt_second_der_median,478.9189805984497,42
6stg_pln_repay_amt_second_der_sum,478.3021129369736,53
3m_used_lmt_second_der_sum,473.96447920799255,45
d60_apl_ord_prc_amt_max,471.98757457733154,31
his_trade_fail_amt_sum_mon_divide_his_trade_success_amt_sum_mon,471.556880235672,45
3m_repay_ftr_amt_first_der_mean_diff,470.83905005455017,45
stg_pln_sum_rep_prc_his_fst_ord,469.0542411804199,48
12m_repay_amt_second_der_mean_diff,468.9877599477768,50
d1095_aplord_fal_month_cnt,468.2093529701233,37
his_7d_app_str_ctn_v2,467.7058012485504,26
credit_unique_fund_cnt_3m,466.9352560043335,17
m6_stg_pln_rep_apl_cnt_equal_1_manual_rep_apl_amt_min,466.3692957162857,33
d360_due_repay_amt_sum_divide_d360_faqi_trade_amt_sum,464.60405826568604,34
sum_talk_duration_180d,463.5449380874634,31
6m_used_lmt_first_der_mean_rto,462.8115777373314,48
3m_used_lmt_second_der_median,462.68042039871216,36
stg_pln_cnt_3m_ftr_his_rep_rto_cash,461.7737455368042,21
stg_pln_cnt_6m_12m_ftr_rto_all,459.52676153182983,30
12m_used_lmt_first_der_avg,456.75978899002075,40
3m_repay_ftr_amt_second_der_mean_rto,454.7375364303589,43
d90_d180_suc_ord_prc_amt_avg_rat,453.2357188463211,41
12m_repay_amt_first_der_median,451.64004254341125,49
min_avl_lmt_lft_rep_prc_2m_cash_3m,450.2561671733856,33
credit_reject_cnt_12m,448.29693031311035,43
12ord_apply_amt_second_der_stddev,447.8214545249939,38
ddf_fst_lst_ord_crt_dte,447.78892058879137,43
succloan_day_diff_reud_stage_num_sum_all,443.94062596559525,49
m1_stg_pln_d0_rep_apl_suc_cnt,443.7911581993103,8
rsk_lmt_rate_ch_1m_grt_0p2_rate_bjq_12m,439.28917360305786,27
last_day_diff_event_result_0_event_type_loan_all,438.7713006734848,48
18m_used_lmt_first_der_mean_rto,437.598281621933,47
3m_repay_amt_first_der_mean_rto,437.24791955947876,38
d180_apl_ord_prc_amt_sum_all,437.02558982372284,28
6m_repay_amt_second_der_median,436.0635333061218,41
3m_used_lmt_second_der_stddev,435.94617915153503,38
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_rto_v2,434.32822012901306,42
stg_pln_cnt_adv_rct,434.1432008743286,45
ord_apl_fal_cnt_360_day,427.21197175979614,14
18stg_pln_repay_amt_second_der_mean_rto,426.9667811393738,42
ord_apl_sum_prc_amt_13_18,426.35976123809814,43
3m_repay_ftr_amt_first_der_mean_rto,425.74045157432556,45
m1_stg_pln_manual_rep_apl_suc_cnt_avg,425.35738921165466,21
rsk_avl_lmt_ch_1m_les_500_rate_bjq_12m,424.8879301548004,30
avg_ddf_rep_dte_ord_crt_tim_7,420.4971809387207,42
18m_repay_amt_first_der_mean_diff,418.45522904396057,41
d180_repaid_gurantee_fee_sum_divide_d180_principal_sum,417.447411775589,38
d90_due_repay_amt_avg_divide_d90_faqi_trade_amt_avg,417.31929564476013,31
ddf_36m_rep_dte_5_crt_dt_rep_prc_amt_rto,416.7461521625519,43
abf_1y_inter_1m_count_up,416.65023851394653,22
6m_used_lmt_second_der_mean_diff,415.43158888816833,43
ai_call_cnt_21d,415.30107259750366,25
m6_stg_pln_rep_apl_cnt_equal_1_manual_rep_apl_amt_sum,415.0246057510376,27
24stg_pln_repay_amt_second_der_avg,414.61962261796,44
median_amt_event_result_1_all,413.9266778230667,36
d90_faqiamt_thismon_sum_larger_than_rsk_avl_lmt_cash_count_sum,412.4301767349243,16
15d_range_sum_prc_amt_1m,412.23450994491577,26
af_1m_trend,411.9282726049423,45
d360_apl_ord_prc_amt_min,410.91141843795776,30
rsk_lmt_rate_ch_1m_grt_0p95_rate_3m,410.7568235397339,27
d180_max_adv_repay_amt_divide_d180_max_faqi_prc_amt,409.1613395214081,39
d30_d90_suc_ord_cnt_rat,406.7625617980957,20
rsk_avl_lmt_ch_1m_les_10000_rate_bjq_12m,405.50229001045227,33
18m_repay_amt_first_der_median,404.09847378730774,40
m3_manual_rep_apl_suc_amt_avg,403.4163212776184,39
max_rsk_lmt_rate_bt_ch_3m,401.87814807891846,35
min_rsk_avl_lmt_36m_bt_ch,401.76483058929443,45
6m_used_lmt_first_der_mean_diff,401.50860619544983,41
12stg_pln_repay_amt_second_der_median,401.3806104660034,39
ddf_bjq_12m_rep_dte_neg_5_crt_dt_max_prc_amt,399.9896699488163,13
18m_used_lmt_second_der_mean_rto,398.47857308387756,41
12m_used_lmt_first_der_min,398.0102114677429,35
m6_payment_not_eng_mdl_crt_ddf_avg,397.3820776939392,39
24stg_pln_repay_amt_second_der_mean_rto,396.70002818107605,37
3m_used_lmt_first_der_sum,396.0667004585266,32
3m_used_lmt_second_der_mean_diff,395.6210730075836,43
d90_max_due_prc_amt_divide_rsk_adt_lmt_cash,394.18092107772827,36
m3_manual_rep_apl_suc_amt_sum,393.54806184768677,29
stg_pln_avg_prc_amt_2m_ftr_his_rep_rto_all,393.26659190654755,39
tot_pending_repay_tot_fee_stddev,392.1726191043854,39
ddf_24m_rep_dte_neg_7_crt_dt_rep_prc_amt,389.2984392642975,35
fst_ord_prc_fst_adt_lmt_rto,389.0130000114441,39
cnt_other_info_auto_deduct_uid_recent_days_540,388.982768535614,30
6stg_pln_repay_amt_first_der_mean_diff,388.51220965385437,36
12ord_apply_amt_second_der_sum,386.3107604980469,34
max_avl_lmt_lft_rep_prc_all_cash_24m,384.3253173828125,37
d360_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,383.6896300315857,29
6m_used_lmt_first_der_min,382.3390598297119,39
d60_d360_apl_ord_prc_amt_avg_rat,380.12564039230347,30
3stg_pln_repay_amt_first_der_mean_rto,378.9388473033905,40
stg_pln_max_prc_amt_d0_rep_his_fst_ord,378.72325348854065,40
d1080_trade_fail_amt_sum_mon_divide_his_trade_success_amt_sum_mon,378.2002010345459,30
d720_repaid_interest_fee_sum,376.3648591041565,36
d360_apl_ord_prc_amt_per_stg_avg,375.69185192883015,36
std_amt_channel_hb,375.23410189151764,41
3m_repay_amt_first_der_max,371.9114694595337,20
credit_fund_level2_reject_cnt_36m,371.62618911266327,37
d1080_repaid_interest_fee_stddev,368.5582022666931,36
18m_repay_ftr_amt_first_der_mean_diff,367.90945386886597,29
stg_pln_avg_prc_amt_his_ftr_light,367.6622881889343,29
6m_repay_ftr_amt_second_der_mean_rto,367.1299419403076,39
stg_pln_cnt_his_ftr_light,366.75581216812134,23
m1_manual_rep_apl_suc_amt_sum,364.9937024116516,25
d360_max_due_prc_amt_divide_d360_max_faqi_prc_amt,364.5479693412781,33
max_ddf_suc_lag_crt_dte,363.37022191286087,43
rsk_lmt_rate_ch_1m_grt_0p5_rate_6m,362.55861949920654,26
stg_pln_min_prc_amt_ftr,361.79300808906555,32
3ord_apply_amt_first_der_mean_diff,360.3675876185298,39
his_max_faqi_prc_amt_divide_max_ovd_amt_sum_mon,359.4290409088135,36
credit_avg_limit_cnt_36m,358.23917476832867,35
d1080_max_due_prc_amt_divide_d1080_max_faqi_prc_amt,357.8105790615082,38
6m_used_lmt_first_der_max,356.72808170318604,35
d90_apl_ord_prc_amt_per_stg_max,354.2778091430664,31
3m_repay_amt_first_der_sum,353.9815607070923,30
m6_stg_pln_d0_normal_batch_rep_apl_suc_cnt_rat,351.86451387405396,33
12stg_pln_repay_amt_first_der_median,351.5519587993622,37
rsk_lmt_rate_ch_1m_grt_0p5_rate_bjq_12m,351.33474707603455,32
3ord_apply_amt_first_der_mean_rto,349.4168791770935,35
d1095_avl_lmt_eql_0_month_cnt,348.57570028305054,27
d30_apl_ord_prc_amt_max_all,345.38292026519775,24
stg_pln_sum_rep_prc_his_ovd_0d_pls_3d_zd_v2,345.31143951416016,31
12m_used_lmt_first_der_mean_rto,344.72211813926697,33
m6_payment_not_eng_inteday_avg,343.1416792869568,32
18stg_pln_repay_amt_second_der_mean_diff,341.3821872025728,40
succloan_stage_num_mean_all,338.24124920368195,33
ddf_3m_rep_dte_5_crt_dt_sum_prc_amt,338.18756341934204,19
avg_avl_lmt_lft_rep_prc_all_cash_36m,335.92229652404785,30
d360_light_limit_divide_btch_adt_limit,333.21676301956177,24
d90_avg_due_pay_amt_sum_by_mon_divide_rsk_adt_lmt_cash,332.59111189842224,30
stg_pln_sum_rep_prc_his_d0_non_zd_v2,330.85157510638237,31
stg_pln_pay_off_sum_prc_amt_14d,329.82202887535095,32
median_amt_other_info_auto_deduct_all,327.4628701210022,39
d1095_aplord_stg_grt_fst_month_cnt,325.63001012802124,29
m1_rep_apl_suc_amt_sum,324.9931492805481,20
d180_apl_ord_stg_num_avg,324.623010635376,22
credit_ratio_12m,321.80737137794495,29
m6_manual_tim_6_12_rep_apl_cnt_rat,320.0634446144104,32
d720_unpaid_principal_tot_amt_t_day_divide_rsk_adt_lmt_cash_his_t_day_max,319.98128926754,25
m3_rep_apl_stg_pln_cnt_max,318.8523597717285,17
d90_apl_ord_prc_amt_avg,317.76296186447144,26
3m_used_lmt_first_der_max,317.08238983154297,27
his_advrepay_suc_trade_in_same_month_count_sum,316.94167721271515,35
stg_pln_sum_prc_amt_6m_12m_ftr_cash,316.67607069015503,23
m1_manual_deduct_rep_apl_stg_pln_cnt_sum,316.3372974395752,14
stddev_amt_event_type_repay_all,315.96773958206177,37
d15_d360_suc_ord_cnt_rat,314.8138813972473,21
ord_apl_sum_prc_amt_360_day_bjq_12m,312.84288942813873,27
ai_call_cnt_60d,312.46750116348267,21
6stg_pln_repay_amt_first_der_median,310.98475074768066,33
n_unique_event_type_day_diff_shift1_event_type_loan,310.9128122329712,27
m6_normal_batch_rep_apl_fal_cnt_rat,310.2624201774597,24
