score_column,score_band,n_samples,bad,bad_rate,blue_customer_flag,zc_level,prc_amt_xz_30d_3m_sum,ovd_amt_xz_30d_3m_sum
gcard_v6,2,20,0,0.0,E3,4,0.0,0.0
gcard_v6,2,3,0,0.0,E3,5,0.0,0.0
gcard_v6,2,27,2,0.07407407407407407,E3,6,0.0,0.0
gcard_v6,3,1781,39,0.021897810218978103,B2,1,364782.79000000004,0.0
gcard_v6,3,6529,161,0.024659212743145965,B2,2,565679.3200000001,8531.23
gcard_v6,3,11386,263,0.0230985420692078,B2,3,766770.53,8286.68
gcard_v6,3,8472,177,0.020892351274787536,B2,4,429419.32,15057.04
gcard_v6,3,18254,383,0.020981702640517148,B2,5,552364.98,25298.900000000005
gcard_v6,3,35055,664,0.018941663100841534,B2,6,566018.56,4605.2699999999995
gcard_v6,3,13721,194,0.014138911158078858,B2,7,116587.42,610.34
gcard_v6,3,3,0,0.0,E2,2,0.0,0.0
gcard_v6,3,134,10,0.07462686567164178,E2,3,1732.96,0.0
gcard_v6,3,199,17,0.08542713567839195,E2,4,7893.67,54.300000000000004
gcard_v6,3,76,6,0.07894736842105263,E2,5,197.3,0.0
gcard_v6,3,379,12,0.0316622691292876,E2,6,940.89,0.0
gcard_v6,3,13,1,0.07692307692307693,E2,7,0.0,0.0
gcard_v6,3,8,0,0.0,E3,1,0.0,0.0
gcard_v6,3,156,8,0.05128205128205128,E3,2,94051.51000000001,0.0
gcard_v6,3,583,25,0.04288164665523156,E3,3,76971.4,0.0
gcard_v6,3,724,20,0.027624309392265192,E3,4,8745.77,0.0
gcard_v6,3,94,4,0.0425531914893617,E3,5,0.0,0.0
gcard_v6,3,335,10,0.029850746268656716,E3,6,15028.16,0.0
gcard_v6,3,47,1,0.02127659574468085,E3,7,0.0,0.0
gcard_v6,4,2961,327,0.11043566362715299,B2,1,2397530.39,65157.21000000001
gcard_v6,4,4889,563,0.11515647371650645,B2,2,1590811.23,92505.00000000001
gcard_v6,4,5039,611,0.12125421710656877,B2,3,904245.85,38783.06
gcard_v6,4,2578,305,0.1183087664856478,B2,4,253714.54,0.0
gcard_v6,4,5355,707,0.13202614379084968,B2,5,614268.2200000001,31339.79
gcard_v6,4,9538,1142,0.11973159991612498,B2,6,535751.3500000001,2598.12
gcard_v6,4,3072,295,0.09602864583333333,B2,7,93152.19,0.0
gcard_v6,4,75,6,0.08,E2,1,20566.550000000003,0.0
gcard_v6,4,305,48,0.15737704918032788,E2,2,212213.5,0.0
gcard_v6,4,2519,477,0.18936085748312823,E2,3,797507.04,14368.93
gcard_v6,4,2646,540,0.20408163265306123,E2,4,501046.23,3602.4800000000005
gcard_v6,4,968,179,0.18491735537190082,E2,5,121951.8,6963.790000000001
gcard_v6,4,4939,963,0.19497874063575624,E2,6,433175.80000000005,4847.2
gcard_v6,4,249,53,0.21285140562248997,E2,7,8098.230000000001,0.0
gcard_v6,4,1944,333,0.1712962962962963,E3,1,2390212.98,3544.9700000000003
gcard_v6,4,8993,1409,0.1566774157678194,E3,2,6540922.22,83136.46
gcard_v6,4,14321,2228,0.15557572795195868,E3,3,5176010.380000001,149738.66000000003
gcard_v6,4,16046,2683,0.16720678050604512,E3,4,3985663.5300000003,115926.31000000001
gcard_v6,4,2170,410,0.1889400921658986,E3,5,468521.39999999997,14337.96
gcard_v6,4,7864,1439,0.1829857578840285,E3,6,1257653.67,56155.30000000001
gcard_v6,4,1477,236,0.15978334461746785,E3,7,91903.22,1636.73
gcard_v6,5,149,68,0.4563758389261745,B2,1,58560.95,0.0
gcard_v6,5,236,115,0.4872881355932203,B2,2,64759.93000000001,0.0
gcard_v6,5,333,159,0.4774774774774775,B2,3,56488.14,0.0
gcard_v6,5,176,93,0.5284090909090909,B2,4,17374.910000000003,492.3
gcard_v6,5,407,215,0.5282555282555282,B2,5,33874.85,0.0
gcard_v6,5,1026,581,0.5662768031189084,B2,6,110619.28,25980.610000000004
gcard_v6,5,430,216,0.5023255813953489,B2,7,57578.05,12237.130000000001
gcard_v6,5,95,53,0.5578947368421052,E2,1,473831.12,14099.630000000001
gcard_v6,5,300,168,0.56,E2,2,1027322.67,53747.530000000006
gcard_v6,5,1664,912,0.5480769230769231,E2,3,2242712.6599999997,29110.72
gcard_v6,5,1115,635,0.5695067264573991,E2,4,909952.17,40807.96
gcard_v6,5,402,214,0.5323383084577115,E2,5,212221.34,3698.24
gcard_v6,5,1926,1040,0.5399792315680166,E2,6,605318.65,46195.86
gcard_v6,5,172,97,0.563953488372093,E2,7,19880.199999999997,3367.34
gcard_v6,5,4138,2295,0.5546157564040599,E3,1,24005534.28,474007.47000000003
gcard_v6,5,14260,8510,0.5967741935483871,E3,2,50468265.42,1714474.56
gcard_v6,5,17836,10893,0.6107311056290649,E3,3,30905287.200000003,1159437.6
gcard_v6,5,23348,14539,0.6227085831762892,E3,4,24855652.67,1016492.95
gcard_v6,5,3981,2443,0.6136649083144938,E3,5,2587486.16,150893.49
gcard_v6,5,19377,11937,0.616039634618362,E3,6,10312783.84,586880.76
gcard_v6,5,6578,4066,0.6181210094253573,E3,7,1656297.6600000001,77001.62999999999
