model_bin,champion,champion_bin,n_samples,bad,bad_rate
1,gcard_v4,1,17267,14,0.0008107951583946255
1,gcard_v4,2,6771,12,0.0017722640673460345
1,gcard_v4,3,11584,10,0.0008632596685082873
1,gcard_v4,4,4555,2,0.0004390779363336992
1,gcard_v4,5,7900,8,0.0010126582278481013
1,gcard_v4,6,897,1,0.0011148272017837235
2,gcard_v4,1,14809,44,0.0029711661827267204
2,gcard_v4,2,5386,16,0.0029706646862235424
2,gcard_v4,3,8860,18,0.0020316027088036117
2,gcard_v4,4,7568,17,0.0022463002114164903
2,gcard_v4,5,9299,17,0.0018281535648994515
2,gcard_v4,6,3049,10,0.0032797638570022957
2,gcard_v4,7,2,0,0.0
3,gcard_v4,1,12160,43,0.003536184210526316
3,gcard_v4,2,4721,21,0.004448210124973522
3,gcard_v4,3,9497,31,0.003264188691165631
3,gcard_v4,4,9334,29,0.0031069209342189843
3,gcard_v4,5,8223,32,0.0038915237747780616
3,gcard_v4,6,5006,18,0.003595685177786656
3,gcard_v4,7,32,0,0.0
4,gcard_v4,1,10373,49,0.00472380217873325
4,gcard_v4,2,3690,22,0.005962059620596206
4,gcard_v4,3,8889,44,0.004949938125773428
4,gcard_v4,4,10632,63,0.005925507900677201
4,gcard_v4,5,7803,45,0.0057670126874279125
4,gcard_v4,6,6331,34,0.005370399620912968
4,gcard_v4,7,1256,7,0.005573248407643312
5,gcard_v4,1,6343,52,0.008198013558253192
5,gcard_v4,2,6161,56,0.009089433533517287
5,gcard_v4,3,7303,88,0.01204984253046693
5,gcard_v4,4,9698,95,0.009795834192617035
5,gcard_v4,5,8294,92,0.011092355919942128
5,gcard_v4,6,6836,79,0.011556465769455822
5,gcard_v4,7,4288,41,0.009561567164179104
5,gcard_v4,8,50,0,0.0
6,gcard_v4,1,3522,89,0.025269733106189664
6,gcard_v4,2,5491,136,0.02476780185758514
6,gcard_v4,3,2498,65,0.02602081665332266
6,gcard_v4,4,6294,149,0.02367333968859231
6,gcard_v4,5,5838,173,0.029633436108256254
6,gcard_v4,6,13325,348,0.026116322701688555
6,gcard_v4,7,11219,284,0.025314199126481862
6,gcard_v4,8,763,14,0.01834862385321101
6,gcard_v4,9,22,0,0.0
6,gcard_v4,10,1,0,0.0
7,gcard_v4,1,858,53,0.06177156177156177
7,gcard_v4,2,438,37,0.08447488584474885
7,gcard_v4,3,241,23,0.0954356846473029
7,gcard_v4,4,981,84,0.0856269113149847
7,gcard_v4,5,1471,125,0.0849762066621346
7,gcard_v4,6,11364,879,0.07734952481520592
7,gcard_v4,7,21693,1721,0.07933434748536394
7,gcard_v4,8,11196,952,0.08503036798856735
7,gcard_v4,9,705,52,0.07375886524822695
7,gcard_v4,10,27,2,0.07407407407407407
8,gcard_v4,1,50,10,0.2
8,gcard_v4,2,20,3,0.15
8,gcard_v4,3,1,0,0.0
8,gcard_v4,4,32,7,0.21875
8,gcard_v4,5,69,26,0.37681159420289856
8,gcard_v4,6,1982,477,0.24066599394550958
8,gcard_v4,7,8559,1748,0.20422946605911907
8,gcard_v4,8,29147,5859,0.20101554190825813
8,gcard_v4,9,8971,1788,0.1993088841823654
8,gcard_v4,10,142,24,0.16901408450704225
9,gcard_v4,2,1,0,0.0
9,gcard_v4,5,2,0,0.0
9,gcard_v4,6,123,53,0.43089430894308944
9,gcard_v4,7,1821,800,0.43931905546403077
9,gcard_v4,8,7396,3121,0.4219848566792861
9,gcard_v4,9,32996,14479,0.43881076494120497
9,gcard_v4,10,6634,2998,0.45191438046427496
10,gcard_v4,7,104,80,0.7692307692307693
10,gcard_v4,8,421,296,0.7030878859857482
10,gcard_v4,9,6279,4495,0.7158783245739767
10,gcard_v4,10,42170,34199,0.8109793692198245
