decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
1,32276,0.10000247868332342,3338,0.10342049820299913,3338,0.10342049820299913,0.24459519617207365,133129,0.4583132513529517,1.0839361787147652
2,32275,0.09999938032916915,4519,0.14001549186676995,7857,0.12171771157689269,0.28786911741934146,128610,0.4981003171947436,1.1780347891815448
3,32276,0.10000247868332342,6204,0.19221712727723386,14061,0.1452177595092278,0.34344803005211727,122406,0.5417992696691379,1.2813852278151758
4,32274,0.09999628197501487,8233,0.25509698209084714,22294,0.1726865012664503,0.4084131230022596,114173,0.5895812570035786,1.3943922696360218
5,32275,0.09999938032916915,10498,0.32526723470178154,32792,0.20320245885385682,0.48058504986553524,103675,0.6424437338885584,1.5194149501344645
6,32275,0.09999938032916915,13388,0.4148102246320682,46180,0.23847023769564835,0.5639952967145603,90287,0.6993516703975957,1.654005366309546
7,32275,0.09999938032916915,16731,0.5183888458559256,62911,0.27845843329231695,0.6585695901717036,73556,0.7596719889285936,1.7966662546306538
8,32275,0.09999938032916915,20342,0.630271107668474,83253,0.32243484727015,0.7625762406012841,53214,0.8243714272435748,1.9496840033540581
9,32275,0.09999938032916915,24387,0.7556003098373354,107640,0.3705641774191327,0.8764047673824436,28827,0.893140413929855,2.112326458973148
10,32276,0.10000247868332342,28827,0.893140413929855,136467,0.42282309637120763,1.0,0,0.0,0.0
