decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
1,32276,0.10000247868332342,2260,0.07002106828603297,2260,0.07002106828603297,0.16560369782770715,134207,0.4620244013274763,1.0927132535869157
2,32275,0.09999938032916915,4085,0.126568551510457,6345,0.09829437189199237,0.2324716240328015,130122,0.503956220154066,1.1918843234420418
3,32275,0.09999938032916915,6004,0.18602633617350892,12349,0.12753805795963893,0.3016345584103804,124118,0.5493745739755496,1.299301241323958
4,32275,0.09999938032916915,8272,0.25629744384198294,20621,0.15972765509174988,0.37776473532921845,115846,0.5982205100928991,1.4148245808400812
5,32275,0.09999938032916915,10764,0.3335089078233927,31385,0.1944836902637319,0.45996468010581315,105082,0.6511625024786833,1.540035319894187
6,32275,0.09999938032916915,13627,0.42221533694810226,45012,0.23243876871278743,0.5497305391016845,91455,0.7083988505123895,1.6754024474823563
7,32275,0.09999938032916915,16870,0.5226955848179705,61882,0.27390384462169026,0.6477977361511558,74585,0.7702992997748539,1.8218004323457953
8,32275,0.09999938032916915,20627,0.6391014717273431,82509,0.3195533712108009,0.7557613904096112,53958,0.8358971975647163,1.9769430874014031
9,32275,0.09999938032916915,24631,0.763160340821069,107140,0.36884286481499334,0.8723337679055649,29327,0.9086318007188003,2.1489644452182155
10,32276,0.10000247868332342,29327,0.9086318007188003,136467,0.42282309637120763,1.0,0,0.0,0.0
