decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
1,65097,0.10000107532993427,51,0.0007834462417622932,51,0.0007834462417622932,0.03260626020563313,15590,0.02661018048495731,1.1074894775928181
2,65096,0.09999953914431389,82,0.0012596780140100774,133,0.0010215602989408032,0.04251633251578557,15508,0.02977898112410469,1.2393718361671608
3,65096,0.09999953914431389,134,0.002058498218016468,267,0.0013672045020456862,0.056901703488598306,15374,0.0337390327295391,1.4041852798874088
4,65096,0.09999953914431389,187,0.0028726803490229814,454,0.0017435720183574322,0.07256574846787349,15187,0.038883398450501566,1.6182887095156226
5,65097,0.10000107532993427,263,0.004040124736931041,717,0.002202886795583166,0.09168197667113386,14924,0.0458521388345249,1.9083208140233257
6,65096,0.09999953914431389,396,0.006083323092048666,1113,0.002849622866623312,0.1185984943498313,14528,0.05579430458743783,2.3221039509719517
7,65096,0.09999953914431389,673,0.010338576871082708,1786,0.0039194687430048674,0.1631244249953761,13855,0.07094613623911229,2.9527082465712717
8,65096,0.09999953914431389,1149,0.017650854123141206,2935,0.005635885323655356,0.23455999091763072,12706,0.09759357261911163,4.061748277786252
9,65096,0.09999953914431389,2296,0.03527098439228217,5231,0.008928662868300942,0.37160214607363895,10410,0.15991520346559748,6.655513112561584
10,65097,0.10000107532993427,10410,0.15991520346559748,15641,0.02402747928837737,1.0,0,0.0,0.0
