decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
1,65115,0.10003164634745847,59,0.0009060892267526684,59,0.0009060892267526684,0.037709439653429384,15582,0.026598205278332072,1.1069587709672395
2,65074,0.09996866089863336,86,0.0013215723637704767,145,0.001113765371882417,0.046352463796089004,15496,0.029756795422031475,1.2384123418706512
3,65094,0.09999938550781634,128,0.0019663870710050083,273,0.00139797114956243,0.05818048283234872,15368,0.03372682761965584,1.4036363453774856
4,65096,0.10000245796873464,184,0.002826594568022613,457,0.001755133862561881,0.07304480896563398,15184,0.03887701150896778,1.617975665219201
5,65093,0.09999784927735719,319,0.004900680564730462,776,0.0023842296725985644,0.0992263921744134,14865,0.045672131550486675,1.9007736078255864
6,65094,0.09999938550781634,464,0.0071281531323931545,1240,0.0031748795338047858,0.13213149947273337,14401,0.05530805213958168,2.3017994176809577
7,65095,0.10000092173827549,823,0.012643060142868116,2063,0.004527488637386127,0.1884241137762723,13578,0.0695298617903248,2.89367983845286
8,65094,0.09999938550781634,1408,0.02163025778105509,3471,0.0066653224644986605,0.27739605308679854,12170,0.09347947983316562,3.8904102372303666
9,65094,0.09999938550781634,2530,0.038866869450333366,6001,0.010243253807721784,0.4263016819010069,9640,0.14809125124817574,6.16323198340851
10,65095,0.10000092173827549,9640,0.14809125124817574,15641,0.024028180611542622,1.0,0,0.0,0.0
