decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
1,98839,0.10150711450475755,86,0.0008701018828600047,86,0.0008701018828600047,0.00556993225122301,152022,0.17376405342014184,1.112345604938553
2,96121,0.09871574331298172,185,0.0019246574629893571,271,0.0013900287238407878,0.008898229013823289,151837,0.19497402905920347,1.2481206557536904
3,97221,0.09984543731995502,327,0.003363470855062178,598,0.002046676546387342,0.013101741219170265,151510,0.22230732435945968,1.4230939617815717
4,97305,0.09993170486230571,625,0.006423102615487385,1223,0.0031400358421098578,0.02010084939648145,150885,0.2582634549123717,1.6532661004023457
5,97372,0.1000005134972759,1480,0.015199441317832641,2703,0.005551926845199217,0.035540500486977385,149405,0.3068765571820884,1.9644614805043603
6,97371,0.0999994865027241,3886,0.03990921321543375,6589,0.011278111836283375,0.07219650949763765,145519,0.37361805045624236,2.3917052357535438
7,97371,0.0999994865027241,9510,0.09766768339649383,16099,0.02361942488262911,0.1511990710520762,136009,0.46560087636718417,2.980530658031614
8,97372,0.1000005134972759,22145,0.22742677566446207,38244,0.04909547454850752,0.3142832724117075,113864,0.5846885382273047,3.7428669103531704
9,97371,0.0999994865027241,42691,0.4384364954657958,80935,0.09235539052631218,0.591210383979331,71173,0.7309390789960153,4.679085553058386
10,97372,0.1000005134972759,71173,0.7309390789960153,152108,0.15621408728426694,1.0,0,0.0,0.0
