decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
1,130298,0.13381794728539503,706,0.005418348708345485,706,0.005418348708345485,0.03468472706183215,151402,0.17951429811310912,1.1491332080859777
2,64796,0.06654643749178388,594,0.009167232545218841,1300,0.006663454539862835,0.042655080808677276,150808,0.1936907431524707,1.2398815436702086
3,97222,0.09984841264624687,575,0.00591429923268396,1875,0.006414291383297527,0.04106010113045513,150233,0.22048343068478676,1.4113908178666088
4,97177,0.09980219698961483,948,0.009755394795064676,2823,0.007247883787385139,0.04639621487523181,149285,0.2555361749254968,1.6357755764342212
5,97363,0.09999322170369397,969,0.009952446001047626,3792,0.007788750677818493,0.049858491203547184,148316,0.3046503984882097,1.950172735203775
6,97362,0.09999219468910214,3704,0.03804358990160432,7496,0.012830826848881753,0.08213456740900392,144612,0.3712969667092878,2.3768005055418957
7,97369,0.0999993837912449,9354,0.09606753689572657,16850,0.024721715643050705,0.1582522657241953,135258,0.4630394818372594,2.96407612556218
8,97370,0.10000041080583673,20203,0.20748690561774674,37053,0.047567452375419955,0.3044957405799623,115055,0.5908164260882515,3.782020609148934
9,97369,0.0999993837912449,41163,0.42275262147089937,78216,0.08925445553367126,0.5713486886640647,73892,0.7588785046728972,4.8578441928496945
10,97370,0.10000041080583673,73892,0.7588785046728972,152108,0.15621713553306166,1.0,0,0.0,0.0
