feature,rank,gain,split_importance,bin_order,bin_label,lower_bound,upper_bound,is_missing_bin,split_value,good,bad,total,bad_rate,pop_pct,woe,iv_component,status,skip_reason
d360_apl_ord_ddf_mdl_ord_crt_dte_min,1,475538.83120093495,775,8,"(148, 206]",148.0,206.0,False,OOT-OOS,4113,530,4643,0.11415033383588197,0.03800753110674525,-0.2632186128793102,0.00239519196098252,ok,
d360_apl_ord_ddf_mdl_ord_crt_dte_min,1,475538.83120093495,775,9,"(206, 277]",206.0,277.0,False,OOT-OOS,4127,349,4476,0.07797140303842717,0.03664047151277014,-0.683932658444781,0.013366915663690391,ok,
d360_apl_ord_ddf_mdl_ord_crt_dte_min,1,475538.83120093495,775,10,"(277, inf]",277.0,inf,False,OOT-OOS,4102,271,4373,0.06197118682826435,0.03579731499672561,-0.9303987279146186,0.022095607343373853,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,0,"(-inf, 774.01]",-inf,774.010009765625,False,DEV,248556,6981,255537,0.027318940114347434,0.7000035611462508,-1.8586595413685412,1.2607292260512024,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,1,"(774.01, 5012.84]",774.010009765625,5012.83984375,False,DEV,24388,12116,36504,0.3319088319088319,0.09999698672240317,1.0142032994468704,0.14051292520452005,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,2,"(5012.84, 15665.8]",5012.83984375,15665.7802734375,False,DEV,19634,16871,36505,0.462155869059033,0.09999972606567302,1.5620844339747226,0.373693206519702,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,3,"(15665.8, inf]",15665.7802734375,inf,False,DEV,16739,19766,36505,0.5414600739624709,0.09999972606567302,1.8799642386696418,0.5649815959739937,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,0,"(-inf, 774.01]",-inf,774.010009765625,False,OOT,88625,2663,91288,0.029171413548330558,0.7502239462200343,-1.5952879680947132,1.0634120377977734,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,1,"(774.01, 5012.84]",774.010009765625,5012.83984375,False,OOT,7073,4078,11151,0.3657071114698233,0.09164125870102974,1.3588644779573351,0.2622637599661197,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,2,"(5012.84, 15665.8]",5012.83984375,15665.7802734375,False,OOT,5532,4434,9966,0.4449127031908489,0.0819026799582515,1.6882656880069915,0.38866321506112406,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,3,"(15665.8, inf]",15665.7802734375,inf,False,OOT,4751,4525,9276,0.48781802501078053,0.07623211512068441,1.8607583217315447,0.45286955714911464,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,0,"(-inf, 774.01]",-inf,774.010009765625,False,DEV-OOS,237346,7716,245062,0.03148590968816055,0.6717284820310123,-1.8618756294713101,1.2371406496291504,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,1,"(774.01, 5012.84]",774.010009765625,5012.83984375,False,DEV-OOS,26370,13907,40277,0.3452839089306552,0.11040148236267998,0.9244668777444852,0.12286487225192798,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,2,"(5012.84, 15665.8]",5012.83984375,15665.7802734375,False,DEV-OOS,20625,19304,39929,0.48345813819529665,0.10944759513517514,1.4980946309068197,0.3557074444458798,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,3,"(15665.8, inf]",15665.7802734375,inf,False,DEV-OOS,17357,22198,39555,0.5611932751864492,0.10842244047113257,1.8102846052856594,0.5324335723597803,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,0,"(-inf, 774.01]",-inf,774.010009765625,False,OOT-OOS,85292,2960,88252,0.033540316366767894,0.722429600523903,-1.5755714541260504,1.018819163468651,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,1,"(774.01, 5012.84]",774.010009765625,5012.83984375,False,OOT-OOS,8101,4766,12867,0.37040491178985,0.10532907662082515,1.2547199517781482,0.24358806025126944,ok,
unpaid_principal_future_light_add_heavy,2,397507.3531263396,582,2,"(5012.84, 15665.8]",5012.83984375,15665.7802734375,False,OOT-OOS,6196,4968,11164,0.44500179147259045,0.09138834315651605,1.5642902657120603,0.35017682936045197,ok,
