segment,final_flag,score_version,intent_level,zc_level,n_samples,sample_pct,row_pct,col_pct
流失户,DEV-OOS,gcard_v5,中意愿,5,134593,0.0582053987666387,0.17472190381487343,0.4128961601114203
流失户,DEV-OOS,gcard_v5,中意愿,6,356989,0.15438163277661976,0.4634252726439551,0.3548640739253351
流失户,DEV-OOS,gcard_v5,中意愿,7,163379,0.07065404475043029,0.21209044989984774,0.29448428884799305
流失户,DEV-OOS,gcard_v5,高意愿,1,32710,0.01414559890675408,0.04243681507226973,0.887387753994737
流失户,DEV-OOS,gcard_v5,高意愿,2,72268,0.03125264878609917,0.09375798690439587,0.7830364495297534
流失户,DEV-OOS,gcard_v5,高意愿,3,101278,0.04379816466151757,0.13139455080676654,0.6222727412368284
流失户,DEV-OOS,gcard_v5,高意愿,4,66154,0.028608619690535294,0.08582589618743294,0.4947425101335687
流失户,DEV-OOS,gcard_v5,高意愿,5,133467,0.05771845457926465,0.17315543861970722,0.4094418862911959
流失户,DEV-OOS,gcard_v5,高意愿,6,259750,0.11233015334849808,0.336990605778724,0.25820387519533033
流失户,DEV-OOS,gcard_v5,高意愿,7,105166,0.045479549209040036,0.1364387066307037,0.18955762197704745
流失户,DEV-OOS,gcard_v5,低意愿,合计,771260,0.33353514560755587,1.0,
流失户,DEV-OOS,gcard_v5,中意愿,合计,770327,0.3331316652107353,1.0,
流失户,DEV-OOS,gcard_v5,高意愿,合计,770793,0.3333331891817089,1.0,
流失户,DEV-OOS,gcard_v5,合计,1,36861,0.01594071908596338,,1.0
流失户,DEV-OOS,gcard_v5,合计,2,92292,0.039912125169738535,,1.0
