decile,n_samples,pct,bad,bad_rate,cum_bad,cum_bad_rate,cum_lift,remaining_bad,remaining_bad_rate,remaining_lift
10,960000,0.1,740118,0.77095625,740118,0.77095625,4.93061269083925,760949,0.08807280092592593,0.5632652565734168
9,960000,0.1,418233,0.435659375,1158351,0.6033078125,3.8584253734177087,342716,0.04462447916666667,0.2853936566455728
8,960000,0.1,206904,0.215525,1365255,0.474046875,3.0317434198473485,135812,0.020210119047619046,0.12925282006542202
7,960000,0.1,84383,0.08789895833333333,1449638,0.37750989583333333,2.4143459285961253,51429,0.008928645833333334,0.05710271426924981
6,960000,0.1,28655,0.029848958333333335,1478293,0.3079777083333333,1.969656251186656,22774,0.004744583333333333,0.030343748813344108
5,960000,0.1,11389,0.011863541666666666,1489682,0.25862534722222225,1.6540256586370452,11385,0.00296484375,0.018961512044432395
4,959999,0.09999989583333334,5519,0.0057489643218378355,1495201,0.22250018191966991,1.4229889448164748,5866,0.00203680484833165,0.01302628499859356
3,960000,0.1,3277,0.0034135416666666667,1498478,0.19511434832218078,1.2478441960904714,2589,0.001348436797689168,0.008623861065372839
2,960001,0.10000010416666667,1701,0.0017718731542987977,1500179,0.1736318287037037,1.110453800899997,888,0.000925,0.005915791900028447
1,960000,0.1,888,0.000925,1501067,0.15636114583333333,1.0,0,0.0,0.0
