segment,final_flag,score_version,decile,decile_int,n_samples,pct,bad,bad_rate,score_min,score_max,lower_bound,upper_bound
全客群,DEV,gcard_v4,005,5,356504,0.09903147471072855,3390,0.00950900971658102,0.0093229043048446,0.0105164062632154,"(0.009323, 0.010516]","(0.009323, 0.010516]"
全客群,DEV,gcard_v4,004,4,359581,0.09988621925128045,3369,0.00936923808543833,0.0083502034816659,0.0093227210172322,"(0.008350, 0.009323]","(0.008350, 0.009323]"
全客群,DEV,gcard_v4,003,3,363913,0.10108958400580459,2061,0.005663441536850841,0.0080230658167732,0.0083501525717803,"(0.008023, 0.008350]","(0.008023, 0.008350]"
全客群,DEV,gcard_v4,002,2,237869,0.06607644755168607,2030,0.008534109110476775,0.0069183065216622,0.008022850953893,"(0.006918, 0.008023]","(0.006918, 0.008023]"
全客群,DEV,gcard_v4,001,1,482113,0.13392377467633876,2765,0.005735169970525582,0.0002645393995187,0.006918278527243,"(-inf, 0.006918]","(0.000265, 0.006918]"
全客群,DEV,gcard_v5,010,10,360000,0.1,262620,0.7295,0.5032126307487488,0.9693474769592285,"(0.503213, 0.969347]","(0.503213, +inf)"
全客群,DEV,gcard_v5,009,9,360000,0.1,155058,0.4307166666666667,0.26297473907470703,0.5032110810279846,"(0.262975, 0.503211]","(0.262975, 0.503211]"
全客群,DEV,gcard_v5,008,8,360000,0.1,76989,0.21385833333333334,0.12765660881996155,0.26297464966773987,"(0.127657, 0.262975]","(0.127657, 0.262975]"
全客群,DEV,gcard_v5,007,7,360000,0.1,32980,0.09161111111111112,0.05921981483697891,0.12765634059906006,"(0.059220, 0.127656]","(0.059220, 0.127656]"
全客群,DEV,gcard_v5,006,6,360000,0.1,13524,0.037566666666666665,0.02649390511214733,0.059219732880592346,"(0.026494, 0.059220]","(0.026494, 0.059220]"
全客群,DEV,gcard_v5,005,5,359999,0.09999972222222223,5044,0.014011150030972308,0.01230759546160698,0.026493819430470467,"(0.012308, 0.026494]","(0.012308, 0.026494]"
