feature,gain,split
his_lend_light_to_repay_heavy_inner7d_order_stg_sum,253.0992112159729,26
af_1y_inter_1m_sum_up,252.6748504638672,24
payment_balancenotenough_dis_rate_1m,252.46669226884842,28
stg_pln_max_prc_amt_12m_ftr,249.5023820400238,26
af_6m_inter_1m_sum_up,242.53240859508514,23
m6_pmt_not_eng_amt_pday_max,241.47073876857758,26
stg_pln_max_prc_amt_adv_rct_6m,239.08069157600403,20
d365_aplord_fal_month_cnt,238.2616753578186,21
m6_mrn_rep_apl_cnt,237.8910493850708,27
percent_true_followup_code_wfjt_is_can_contact_person_yes_30d,237.40467166900635,16
ord_apl_suc_sum_prc_amt_360_day_13_18_bjq_12m,225.3179612159729,20
d1080_trade_fail_stgnum_avg_mon_divide_his_trade_success_stgnum_avg_mon,224.2223997116089,21
recent_36m_overdue_3d_month_rto,221.37280082702637,22
credit_loan_usage_rate_24m,220.224871635437,23
stg_pln_sum_prc_amt_ovd_3d_pls_rep_1m_rto_his,214.85706853866577,11
stg_pln_max_prc_amt_adv_d0_rep_his_fst_ord_bjq_12m,213.5289990901947,23
stg_pln_max_prc_amt_adv_rct_12m,212.23315715789795,23
m1_mrn_rep_apl_cnt,211.02674007415771,22
credit_unique_scene_cnt_24m,210.74824142456055,17
stg_pln_sum_rep_prc_6m_his_adv_rto,209.46097803115845,19
ord_apl_suc_cnt_720_day_13_18,209.21581315994263,16
m1_rep_apl_suc_stg_pln_cnt_max,205.93009233474731,13
stg_pln_max_prc_amt_adv_d0_rep_bjq_12m,204.16326999664307,19
ddf_mdl_max_con_dau_dt_30d,203.74710035324097,17
rsk_lmt_rate_ch_1m_grt_0p2_cnt_24m,203.48680067062378,17
stg_pln_sum_prc_amt_ovd_pls_fst_ord_bjq_12m,203.3261636570096,28
ddf_bjq_12m_rep_dte_neg_5_crt_dt_max_prc_amt,202.63989210128784,21
ord_apl_cnt_720_day_19_23,199.66638851165771,21
light_d720_sum_faqi_prc_amt_divide_heavy_d720_sum_faqi_prc_amt,196.22677850723267,19
stg_pln_min_prc_amt_d0_rep_24m,192.94513082504272,15
ord_apl_suc_sum_prc_amt_180_day_19_23,187.45760917663574,20
ord_apl_fal_cnt_360_day,184.04661178588867,19
stg_pln_sum_prc_amt_7d_ftr_his_rto_cash,177.90505981445312,14
m6_manual_rep_apl_suc_cnt_in_manual_rep_rat,175.5679006576538,18
stg_pln_sum_rep_prc_12m_his_d0_afn_zd_rto,175.35004949569702,21
stg_pln_sum_rep_prc_12m_his_d0_non_zd_v2,173.96391344070435,16
sum_talk_duration_call_mode_ai_180d,173.1481409072876,16
ord_apl_suc_sum_stg_num_180_day,171.54263162612915,11
min_avl_lmt_lft_rep_prc_2m_cash_36m,169.47703075408936,18
stg_pln_cnt_7d_ftr_rep_cash,165.17990922927856,15
stg_pln_sum_prc_amt_ftr_fst_ord,162.95259952545166,9
stg_pln_sum_rep_prc_12m_his_d0_non_zd_rto_v2,159.06544828414917,16
ddf_bjq_12m_rep_dte_7_crt_dt_rep_prc_amt,158.84300804138184,14
f54__percent_true_call_mode_is_ai_called_phone_social_relations_is_self_30d,157.28649711608887,15
stg_pln_min_prc_amt_6m_ftr,151.16980028152466,14
his_csh_suc_ord_cnt,150.25946068763733,18
rsk_lmt_rate_ch_1m_grt_0p2_cnt_3m,147.566668510437,12
stg_pln_cnt_7d_ftr_his_rto_cash,146.80094861984253,14
m3_payment_not_eng_inteday_avg,146.25098037719727,15
d60_apl_ord_prc_amt_per_stg_min,145.83031940460205,10
m3_manual_deduct_rep_apl_suc_amt_sum,143.3056297302246,9
stg_pln_cnt_adv_rep_bjq_12m_rto,139.5274703502655,17
m3_stg_pln_rep_apl_fal_cnt_mor_2_cnt_rat,138.05456972122192,15
stg_pln_avg_prc_amt_1m_on_light,137.07018995285034,11
d180_apl_ord_prc_amt_per_stg_min,134.23495960235596,8
rsk_avl_lmt_ch_1m_les_1000_rate_1m,132.07877206802368,8
stg_pln_sum_rep_prc_12m_his_d0_dwn_zd,129.25445103645325,14
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_90d,128.1503119468689,10
d90_aplord_fal_month_cnt,120.41214227676392,3
m6_stg_pln_normal_batch_rep_apl_cnt_min,111.26799869537354,12
m3_manual_rep_apl_stg_pln_cnt_max,110.09214973449707,6
m3_stg_pln_d0_normal_batch_rep_apl_cnt_mor_0_cnt_rat,99.23299026489258,8
m6_manual_tim_19_24_rep_apl_suc_cnt,93.31968927383423,10
ord_apl_min_prc_amt_360_day_bjq_12m,87.58412075042725,9
m6_stg_pln_rep_apl_amt_ovd_1d_3d_min,87.55562925338745,9
f54__percent_true_call_mode_is_manual_called_phone_social_relations_is_friend_30d,87.38337850570679,4
ord_apl_fal_cnt_360_day_bjq_12m,81.06767082214355,10
percent_true_followup_code_wfjt_called_phone_social_relations_friend_90d,69.89209938049316,4
recent_24m_settle_loan_diff_days_min,59.03849983215332,7
ddf_bjq_12m_rep_dte_neg_7_crt_dt_ord_cnt,57.24553072452545,7
m3_add_bathch_rep_apl_suc_amt_sum,56.22353935241699,4
credit_fund_level1_reject_cnt_24m,55.6949200630188,6
stg_pln_sum_rep_prc_3m_his_d0_afn_zd_rto_v2,53.61555004119873,6
m6_stg_pln_ovd_1d_3d_manual_deduct_rep_apl_fal_cnt,48.97941970825195,5
stg_pln_sum_rep_prc_3m_his_ovd_0d_pls_3d_afn_pk_rto_v2,45.2471399307251,5
his_360_day_csh_suc_ord_cnt_bjq_12m,40.82676029205322,6
d90_aplord_suc_month_rto,39.38402080535889,5
percent_true_call_mode_is_manual_called_phone_social_relations_is_family_30d,39.26520919799805,2
m6_stg_pln_manual_rep_apl_fal_cnt_sum,28.102969646453857,3
ai_busy_cnt_15d,21.819600105285645,2
ord_apl_cnt_360_day_04_06_bjq_12m,17.335280418395996,3
